index,Date,team,opponent,runs_scored,runs_allowed,game_number,at_bats,hits,opponent_at_bats,opponent_hits,home,win_loss,win_frac_actual,win_frac_cummulative_pythagorean,win_frac_cummulative_pythagenpat
149,20180822,PIT,ATL,1,2,128,29,3,29,3,Y,0.0,0.4921875,0.4955318139637402,0.49874103623641314
59,20180824,PIT,MIL,6,7,129,60,17,54,13,N,0.0,0.4883720930232558,0.4946997955457057,0.4985082839907041
60,20180825,PIT,MIL,9,1,130,39,14,33,6,N,1.0,0.49230769230769234,0.5017513081136786,0.5004919504663149
61,20180826,PIT,MIL,4,7,131,34,8,30,8,N,0.0,0.48854961832061067,0.49913269796375836,0.4997567685036832
62,20180828,PIT,SLN,2,5,132,29,6,33,10,N,0.0,0.48484848484848486,0.4965517651395346,0.4990354647555907
63,20180829,PIT,SLN,2,0,133,35,10,32,5,N,1.0,0.48872180451127817,0.49827883470295825,0.4995203997100051
64,20180830,PIT,SLN,0,5,134,33,6,30,7,N,0.0,0.48507462686567165,0.49400192960325656,0.4983336705695034
65,20180831,PIT,ATL,3,2,135,33,7,33,7,N,1.0,0.4888888888888889,0.49488068024635634,0.49858210964566796
66,20180901,PIT,ATL,3,5,136,32,5,31,6,N,0.0,0.4852941176470588,0.4932206505877351,0.49812654234632336
67,20180902,PIT,ATL,1,5,137,31,5,32,9,N,0.0,0.48175182481751827,0.4898829918819398,0.4972116281224214
150,20180903,PIT,CIN,5,1,138,33,9,32,7,Y,1.0,0.4855072463768116,0.4932888928925322,0.4981554746207919
151,20180904,PIT,CIN,7,3,139,33,12,33,6,Y,1.0,0.4892086330935252,0.4966722498304287,0.49908699985705257
152,20180905,PIT,CIN,3,2,140,28,6,36,11,Y,1.0,0.4928571428571429,0.49751451411187636,0.49932006784627625
153,20180907,PIT,MIA,5,3,141,33,9,32,7,Y,1.0,0.49645390070921985,0.4991769552900437,0.49977533772333393
154,20180908,PIT,MIA,5,1,142,31,9,33,5,Y,1.0,0.5,0.5024569876245095,0.5006689151260114
68,20180910,PIT,SLN,7,8,143,39,13,31,9,N,0.0,0.4965034965034965,0.5016181187405905,0.500440306632965
69,20180911,PIT,SLN,5,11,144,36,10,34,11,N,0.0,0.4930555555555556,0.496805144431969,0.4991308952843884
70,20180912,PIT,SLN,4,3,145,34,10,33,7,N,1.0,0.496551724137931,0.4976171700029651,0.49935332329647814
71,20180914,PIT,MIL,4,7,146,33,7,33,11,N,0.0,0.4931506849315068,0.4952756959978573,0.4987196823052634
72,20180915,PIT,MIL,3,1,147,30,5,33,7,N,1.0,0.4965986394557823,0.4968603135250497,0.4991516879711591
73,20180916,PIT,MIL,3,2,148,28,5,32,5,N,1.0,0.5,0.4976544304184369,0.4993679969656365
155,20180917,PIT,KCA,7,6,149,41,16,36,10,Y,1.0,0.5033557046979866,0.4984520160932816,0.49958330044901633
156,20180918,PIT,KCA,2,1,150,38,9,38,7,Y,1.0,0.5066666666666667,0.49922779968825765,0.4997927890248999
157,20180919,PIT,KCA,2,1,151,30,9,31,6,Y,1.0,0.5099337748344371,0.5,0.5
158,20180921,PIT,MIL,3,8,152,32,7,36,10,Y,0.0,0.506578947368421,0.4961803460273848,0.49897961607469066
159,20180922,PIT,MIL,3,0,153,30,10,31,5,Y,1.0,0.5098039215686274,0.49847561329841494,0.4995940391643443
160,20180923,PIT,MIL,6,13,154,33,6,39,12,Y,0.0,0.5064935064935064,0.4932384759449144,0.4981985166000986
74,20180924,PIT,CHN,5,1,155,33,7,33,7,N,1.0,0.5096774193548387,0.49626033651936624,0.4990060754461482
75,20180925,PIT,CHN,6,0,156,37,10,31,5,N,1.0,0.5128205128205128,0.5007446012252932,0.50019742289395
76,20180926,PIT,CHN,6,7,157,38,10,37,12,N,0.0,0.5095541401273885,0.5,0.5
77,20180927,PIT,CHN,0,3,158,31,4,32,10,N,0.0,0.5063291139240507,0.49779250523853613,0.4994169761175701
78,20180928,PIT,CIN,8,4,159,39,13,38,13,N,1.0,0.5094339622641509,0.5007293942144302,0.5001924307859669
79,20180929,PIT,CIN,0,3,160,32,6,29,7,N,0.0,0.50625,0.4985443990084116,0.4996171136986619
80,20180930,PIT,CIN,6,5,161,37,10,35,5,N,1.0,0.5093167701863354,0.4992779787157509,0.49981031973675644
81,20180329,SDN,MIL,1,2,1,39,6,42,10,Y,0.0,0.0,0.2,0.2788691360543353
82,20180330,SDN,MIL,6,8,2,37,12,37,11,Y,0.0,0.0,0.3288590604026846,0.3573732865716632
83,20180331,SDN,MIL,3,7,3,31,6,39,12,Y,0.0,0.0,0.2570694087403599,0.30638473388927423
84,20180402,SDN,COL,4,7,4,35,8,37,12,Y,0.0,0.0,0.2538860103626943,0.31202928978294714
85,20180403,SDN,COL,8,4,5,31,8,31,6,Y,1.0,0.2,0.38170347003154576,0.4156388684252523
86,20180404,SDN,COL,2,5,6,32,6,35,9,Y,0.0,0.16666666666666666,0.34594594594594597,0.3955273844586749
87,20180405,SDN,COL,1,3,7,31,6,31,4,Y,0.0,0.14285714285714285,0.32535137948984905,0.38794551348936657
0,20180406,SDN,HOU,4,1,8,38,13,30,4,N,1.0,0.25,0.38054298642533935,0.4280252882730181
1,20180407,SDN,HOU,0,1,9,35,6,32,6,N,0.0,0.2222222222222222,0.36805251641137854,0.4248243822502553
2,20180408,SDN,HOU,1,4,10,31,4,30,6,N,0.0,0.2,0.33783783783783783,0.41010951086609765
3,20180409,SDN,COL,7,6,11,38,13,33,7,N,1.0,0.2727272727272727,0.37271984753607407,0.4304818964220387
4,20180410,SDN,COL,5,2,12,35,10,30,5,N,1.0,0.3333333333333333,0.41369606003752346,0.45442368816722156
5,20180411,SDN,COL,4,6,13,33,6,30,9,N,0.0,0.3076923076923077,0.4028941355674029,0.4493593999262639
88,20180412,SDN,SFN,0,7,14,27,1,36,10,Y,0.0,0.2857142857142857,0.3477403451109285,0.42119101183309393
89,20180413,SDN,SFN,5,1,15,34,8,35,10,Y,1.0,0.3333333333333333,0.38838285799611766,0.444158697264088
90,20180414,SDN,SFN,5,4,16,34,11,34,9,Y,1.0,0.375,0.4041237113402062,0.45287123333709367
91,20180415,SDN,SFN,10,1,17,35,11,32,7,Y,1.0,0.4117647058823529,0.4777887462981244,0.48928081422284414
92,20180416,SDN,LAN,3,10,18,32,6,36,9,Y,0.0,0.3888888888888889,0.4327395019087439,0.4675842436864548
93,20180417,SDN,LAN,3,7,19,41,5,46,11,Y,0.0,0.3684210526315789,0.4120826709062003,0.4579692028402762
94,20180418,SDN,LAN,4,13,20,34,8,44,18,Y,0.0,0.35,0.3708031071451499,0.4376000553413522
6,20180420,SDN,ARI,4,1,21,33,5,28,1,N,1.0,0.38095238095238093,0.3902439024390244,0.44825442887899736
7,20180421,SDN,ARI,2,6,22,33,9,32,10,N,0.0,0.36363636363636365,0.37438752783964363,0.4413345687788163
8,20180422,SDN,ARI,2,4,23,31,3,29,6,N,0.0,0.34782608695652173,0.36834412194612653,0.4393712995930471
9,20180423,SDN,COL,13,5,24,43,16,34,9,N,1.0,0.375,0.4157020411769904,0.4615567462732666
10,20180424,SDN,COL,0,8,25,30,4,31,9,N,0.0,0.36,0.38344608362539734,0.44711986075717464
11,20180425,SDN,COL,2,5,26,28,4,31,9,N,0.0,0.34615384615384615,0.3742982623639488,0.44356565015736515
95,20180427,SDN,NYN,1,5,27,29,6,33,9,Y,0.0,0.3333333333333333,0.36115424897973925,0.438265650145719
96,20180428,SDN,NYN,12,2,28,38,13,31,4,Y,1.0,0.35714285714285715,0.40768305762293217,0.4596010419600077
97,20180429,SDN,NYN,2,14,29,38,11,45,19,Y,0.0,0.3448275862068966,0.36923601443304827,0.4423221162005283
12,20180430,SDN,SFN,5,6,30,36,10,36,10,N,0.0,0.3333333333333333,0.37084271722620854,0.44347316532383024
13,20180501,SDN,SFN,3,2,31,29,5,33,6,N,1.0,0.3548387096774194,0.37649558596615484,0.44674474367116057
14,20180502,SDN,SFN,4,9,32,34,8,38,14,N,0.0,0.34375,0.3655369312948978,0.44211006702301164
98,20180504,SDN,LAN,0,4,33,26,0,34,9,Y,0.0,0.3333333333333333,0.35456494550652135,0.4379948258744249
99,20180505,SDN,LAN,7,4,34,30,9,33,10,Y,1.0,0.35294117647058826,0.36878974252058794,0.44467036543621014
100,20180506,SDN,LAN,3,0,35,33,11,37,9,Y,1.0,0.37142857142857144,0.3792339867136882,0.4499121473720171
101,20180507,SDN,WAS,5,8,36,31,8,34,8,Y,0.0,0.3611111111111111,0.3750778228469012,0.4483403113292829
102,20180508,SDN,WAS,0,4,37,29,3,33,9,Y,0.0,0.35135135135135137,0.36494300346935404,0.4446377442777105
103,20180509,SDN,WAS,2,1,38,30,8,32,8,Y,1.0,0.3684210526315789,0.36899563318777295,0.4470281367481895
104,20180510,SDN,SLN,1,2,39,30,5,32,8,Y,0.0,0.358974358974359,0.3672883787661406,0.4469511676975028
105,20180511,SDN,SLN,5,9,40,38,11,37,13,Y,0.0,0.35,0.361550362348343,0.4446932928016224
106,20180512,SDN,SLN,2,1,41,42,7,47,9,Y,1.0,0.36585365853658536,0.3653889298419922,0.4469054900484664
107,20180513,SDN,SLN,5,3,42,28,8,31,6,Y,1.0,0.38095238095238093,0.373595333128646,0.4506239364044296
108,20180514,SDN,COL,4,6,43,34,8,37,11,Y,0.0,0.37209302325581395,0.37174721189591076,0.4501440838086993
109,20180515,SDN,COL,4,0,44,30,8,28,1,Y,1.0,0.38636363636363635,0.3833523375142531,0.45525417839599125
15,20180517,SDN,PIT,4,5,45,34,9,32,9,N,0.0,0.37777777777777777,0.38351473645591294,0.45557980946747306
16,20180518,SDN,PIT,3,2,46,32,6,34,8,N,1.0,0.391304347826087,0.38747250417406515,0.4575066694422936
17,20180519,SDN,PIT,6,2,47,36,10,33,8,N,1.0,0.40425531914893614,0.39951286694381394,0.462407007175512
18,20180520,SDN,PIT,8,5,48,37,9,36,10,N,1.0,0.4166666666666667,0.4098360655737705,0.46643620042156564
19,20180521,SDN,WAS,2,10,49,31,4,37,15,N,0.0,0.40816326530612246,0.39382608989447365,0.4604615761630321
20,20180522,SDN,WAS,1,2,50,31,7,32,8,N,0.0,0.4,0.39227524972253053,0.4602433407230568
21,20180523,SDN,WAS,3,1,51,33,8,33,7,N,1.0,0.4117647058823529,0.39780385143829194,0.462655583684202
22,20180525,SDN,LAN,1,4,52,32,6,28,5,N,0.0,0.40384615384615385,0.39223280310687875,0.4608652773402899
23,20180526,SDN,LAN,7,5,53,34,10,35,8,N,1.0,0.41509433962264153,0.39945731664262585,0.46366190227200316
24,20180527,SDN,LAN,1,6,54,32,6,32,10,N,0.0,0.4074074074074074,0.3902439024390244,0.4604811723729681
110,20180528,SDN,MIA,2,7,55,32,6,37,15,Y,0.0,0.4,0.38187042010987055,0.4575685775645085
111,20180529,SDN,MIA,9,5,56,33,10,35,10,Y,1.0,0.4107142857142857,0.39341669244024213,0.46189846106603344
112,20180530,SDN,MIA,3,2,57,30,6,31,4,Y,1.0,0.42105263157894735,0.3965296297579053,0.46329938353667105
113,20180531,SDN,MIA,8,3,58,35,10,36,10,Y,1.0,0.43103448275862066,0.40874822721504817,0.4678343135386174
114,20180601,SDN,CIN,2,7,59,33,7,34,8,Y,0.0,0.423728813559322,0.4006003896145371,0.46505345951239757
115,20180602,SDN,CIN,8,2,60,33,12,33,8,Y,1.0,0.43333333333333335,0.41403076923076926,0.4699817505964712
116,20180603,SDN,CIN,6,3,61,32,9,37,12,Y,1.0,0.4426229508196721,0.4211919544930661,0.47264078969241036
117,20180604,SDN,ATL,11,4,62,35,13,36,9,Y,1.0,0.45161290322580644,0.436350200577099,0.47798322062757254
118,20180605,SDN,ATL,1,14,63,28,4,44,18,Y,0.0,0.4444444444444444,0.4147064873365227,0.4704158737970824
119,20180606,SDN,ATL,3,1,64,29,7,30,4,Y,1.0,0.453125,0.418871431095522,0.47207626540351416
25,20180608,SDN,MIA,0,4,65,30,6,30,8,N,0.0,0.4461538461538462,0.4123945803508727,0.4700100197235216
26,20180609,SDN,MIA,5,4,66,37,12,34,7,N,1.0,0.45454545454545453,0.4155056179775281,0.471211203448629
27,20180610,SDN,MIA,3,1,67,31,8,29,2,N,1.0,0.4626865671641791,0.41954178727597463,0.47278662838777175
28,20180611,SDN,SLN,2,5,68,31,4,34,12,N,0.0,0.45588235294117646,0.41539699603033997,0.47150147236512024
29,20180612,SDN,SLN,4,2,69,33,7,31,5,N,1.0,0.463768115942029,0.41963092680342584,0.4730943564156698
30,20180613,SDN,SLN,4,2,70,35,10,33,8,N,1.0,0.4714285714285714,0.42378690917903944,0.4746390821070248
31,20180614,SDN,ATL,2,4,71,33,8,28,5,N,0.0,0.4647887323943662,0.4212367672908342,0.47391281391526907
32,20180615,SDN,ATL,9,3,72,37,14,34,6,N,1.0,0.4722222222222222,0.43254121499241244,0.4777510724172807
33,20180616,SDN,ATL,0,1,73,31,4,29,5,N,0.0,0.4657534246575342,0.43102439024390243,0.47741241066410744
34,20180617,SDN,ATL,1,4,74,31,6,32,7,N,0.0,0.4594594594594595,0.42674758755921205,0.47612324475903917
120,20180619,SDN,OAK,2,4,75,36,6,36,7,Y,0.0,0.4533333333333333,0.42426442551279975,0.47542202829471786
121,20180620,SDN,OAK,4,12,76,35,9,41,15,Y,0.0,0.4473684210526316,0.41376320860807403,0.4719616944166903
35,20180621,SDN,SFN,0,3,77,31,4,28,6,N,0.0,0.44155844155844154,0.40955720100034326,0.47074590292676843
36,20180622,SDN,SFN,6,2,78,36,12,32,5,N,1.0,0.44871794871794873,0.4167345062396445,0.4732096458880053
37,20180623,SDN,SFN,3,5,79,33,11,31,8,N,0.0,0.4430379746835443,0.4147393984681487,0.47265819301433365
38,20180624,SDN,SFN,2,3,80,38,6,39,9,N,0.0,0.4375,0.413890153553247,0.4725179183952866
39,20180625,SDN,TEX,4,7,81,36,11,34,12,N,0.0,0.43209876543209874,0.41089848474069857,0.4716106047579182
40,20180626,SDN,TEX,3,2,82,31,7,35,8,N,1.0,0.43902439024390244,0.4130014679783528,0.4724273567377058
41,20180627,SDN,TEX,2,5,83,31,4,34,12,N,0.0,0.43373493975903615,0.409575243863728,0.47143268299975327
122,20180629,SDN,PIT,3,6,84,37,12,36,11,Y,0.0,0.42857142857142855,0.40649258997882853,0.4705281802196214
123,20180630,SDN,PIT,4,3,85,28,5,33,7,Y,1.0,0.43529411764705883,0.4088169789073759,0.47138625459110495
124,20180701,SDN,PIT,5,7,86,35,9,36,9,Y,0.0,0.43023255813953487,0.4075827696689213,0.4710419548844339
42,20180703,SDN,OAK,2,6,87,34,9,27,8,N,0.0,0.42528735632183906,0.40316023773272847,0.46972668256685984
43,20180704,SDN,OAK,2,4,88,32,7,28,6,N,0.0,0.42045454545454547,0.40125895590995087,0.4692449177962679
44,20180705,SDN,ARI,6,3,89,33,8,36,11,N,1.0,0.42696629213483145,0.4064423265976903,0.4709794586898497
45,20180706,SDN,ARI,1,3,90,31,5,30,6,N,0.0,0.4222222222222222,0.4042944177704093,0.47044042301573424
46,20180707,SDN,ARI,5,20,91,32,7,41,18,N,0.0,0.4175824175824176,0.38827274032642956,0.4652340052199856
47,20180708,SDN,ARI,4,3,92,59,13,57,11,N,1.0,0.42391304347826086,0.3905231447119631,0.46607783883383064
125,20180709,SDN,LAN,2,8,93,34,5,38,14,Y,0.0,0.41935483870967744,0.3844675740592474,0.46422748938265945
126,20180710,SDN,LAN,4,1,94,31,8,30,4,Y,1.0,0.425531914893617,0.3888752527177248,0.4657814615413188
127,20180711,SDN,LAN,2,4,95,31,5,37,10,Y,0.0,0.42105263157894735,0.38725748914225394,0.4654004121152336
128,20180712,SDN,LAN,2,3,96,35,8,30,5,Y,0.0,0.4166666666666667,0.386737400530504,0.46537963000966076
129,20180713,SDN,CHN,4,5,97,39,10,35,9,Y,0.0,0.41237113402061853,0.38677670224715655,0.4654843232483698
130,20180714,SDN,CHN,6,11,98,33,8,40,13,Y,0.0,0.40816326530612246,0.3832012585089022,0.4643514104739658
131,20180715,SDN,CHN,4,7,99,34,9,35,10,Y,0.0,0.40404040404040403,0.3812419516382887,0.46380321948561953
48,20180720,SDN,PHI,5,11,100,35,9,34,12,N,0.0,0.4,0.37664109872453755,0.4623572012151029
49,20180722,SDN,PHI,10,2,101,41,15,34,6,N,1.0,0.40594059405940597,0.38725179948724,0.4657606193892717
50,20180722,SDN,PHI,0,5,102,28,2,32,8,N,0.0,0.4019607843137255,0.38232514052567057,0.464353887480642
51,20180723,SDN,NYN,3,2,103,32,5,35,7,N,1.0,0.4077669902912621,0.3840890881193148,0.46504330318128106
52,20180724,SDN,NYN,3,6,104,30,6,33,9,N,0.0,0.40384615384615385,0.38196561191764705,0.4644710909176839
53,20180725,SDN,NYN,4,6,105,32,7,29,5,N,0.0,0.4,0.381098897794838,0.4642796864049126
132,20180727,SDN,ARI,2,6,106,32,8,37,11,Y,0.0,0.39622641509433965,0.37785641043295226,0.46337261853528533
133,20180728,SDN,ARI,4,9,107,33,7,40,15,Y,0.0,0.3925233644859813,0.3742982623639488,0.4623090093847246
134,20180729,SDN,ARI,4,5,108,35,8,33,9,Y,0.0,0.3888888888888889,0.3744538239926607,0.46245059046838155
135,20180730,SDN,SFN,3,5,109,44,9,44,11,Y,0.0,0.3853211009174312,0.3734458820905372,0.4622412096795867
136,20180731,SDN,SFN,2,3,110,34,5,37,10,Y,0.0,0.38181818181818183,0.37308085977482086,0.462266039557066
54,20180802,SDN,CHN,6,1,111,40,15,30,3,N,1.0,0.38738738738738737,0.3790891769917661,0.4642289040779879
55,20180803,SDN,CHN,4,5,112,35,8,32,10,N,0.0,0.38392857142857145,0.37919486730106167,0.4643460695488811
56,20180804,SDN,CHN,4,5,113,29,5,35,11,N,0.0,0.3805309734513274,0.37929857385758453,0.4644615874238667
57,20180805,SDN,CHN,10,6,114,39,15,37,12,N,1.0,0.38596491228070173,0.385180146712571,0.4662622177966871
58,20180807,SDN,MIL,11,5,115,39,14,33,8,N,1.0,0.391304347826087,0.3928499682432748,0.4685935042781618
59,20180808,SDN,MIL,4,8,116,36,9,35,14,N,0.0,0.3879310344827586,0.3902439024390244,0.46785399459782434
60,20180809,SDN,MIL,8,4,117,36,13,36,10,N,1.0,0.39316239316239315,0.39533655195100476,0.4694332055906629
137,20180810,SDN,PHI,2,0,118,29,7,34,8,Y,1.0,0.3983050847457627,0.3974492717852205,0.47019489297673756
138,20180811,SDN,PHI,1,5,119,32,7,34,7,Y,0.0,0.3949579831932773,0.39424246983076283,0.4693326594619105
139,20180812,SDN,PHI,9,3,120,31,9,31,6,Y,1.0,0.4,0.4010842329796846,0.4714081622861091
140,20180813,SDN,ANA,3,6,121,35,6,37,8,Y,0.0,0.39669421487603307,0.39912484581401053,0.47089273563416817
141,20180814,SDN,ANA,3,7,122,34,10,34,11,Y,0.0,0.39344262295081966,0.3963753813027095,0.4701364470561426
142,20180815,SDN,ANA,2,3,123,28,4,35,10,Y,0.0,0.3902439024390244,0.39593867130642485,0.4701058112236611
143,20180816,SDN,ARI,1,5,124,32,5,33,7,Y,0.0,0.3870967741935484,0.3928702502137942,0.46929100265064855
144,20180817,SDN,ARI,4,9,125,33,5,38,13,Y,0.0,0.384,0.3896458185629296,0.46837298808386046
145,20180818,SDN,ARI,7,6,126,34,9,37,12,Y,1.0,0.3888888888888889,0.39182089602167713,0.46904923888081834
146,20180819,SDN,ARI,3,4,127,34,8,37,11,Y,0.0,0.3858267716535433,0.39161484632226917,0.4690712294886468
61,20180821,SDN,COL,4,3,128,37,11,33,7,N,1.0,0.390625,0.3931644979214946,0.46960698910714116
62,20180822,SDN,COL,2,6,129,32,5,33,10,N,0.0,0.3875968992248062,0.390437024602212,0.468881246217561
63,20180823,SDN,COL,3,4,130,35,9,31,7,N,0.0,0.38461538461538464,0.3902439024390244,0.46890574382214445
64,20180824,SDN,LAN,1,11,131,31,4,36,13,N,0.0,0.3816793893129771,0.382858781406451,0.46678548352245114
65,20180825,SDN,LAN,4,5,132,45,11,42,11,N,0.0,0.3787878787878788,0.3829170842887153,0.46687097139109773
66,20180826,SDN,LAN,3,7,133,41,15,34,11,N,0.0,0.37593984962406013,0.380568269497277,0.46624285628466133
147,20180828,SDN,SEA,2,1,134,29,5,33,8,Y,1.0,0.3805970149253731,0.38170347003154576,0.4666929335195523
148,20180829,SDN,SEA,8,3,135,36,13,34,9,Y,1.0,0.3851851851851852,0.38692745366539494,0.4682614734475984
149,20180830,SDN,COL,3,2,136,41,6,46,4,Y,1.0,0.3897058823529412,0.3882249560632689,0.4687307441754311
150,20180831,SDN,COL,7,0,137,34,11,30,5,Y,1.0,0.39416058394160586,0.39463218818673224,0.47064821540533336
151,20180901,SDN,COL,2,4,138,34,7,36,10,Y,0.0,0.391304347826087,0.39351714230854024,0.4704083037860625
152,20180902,SDN,COL,3,7,139,33,7,34,9,Y,0.0,0.38848920863309355,0.3911447624611953,0.4697806437813463
67,20180903,SDN,ARI,6,2,140,33,7,31,5,N,1.0,0.39285714285714285,0.39508246729673735,0.47096830359273517
68,20180904,SDN,ARI,0,6,141,29,3,29,9,N,0.0,0.3900709219858156,0.39077806099810364,0.46982092854801133
69,20180906,SDN,CIN,6,2,142,35,9,31,5,N,1.0,0.39436619718309857,0.394671654209048,0.4709899730494009
70,20180907,SDN,CIN,6,12,143,35,11,35,11,N,0.0,0.3916083916083916,0.39146419165468455,0.4700736368637742
71,20180908,SDN,CIN,2,7,144,24,5,24,8,N,0.0,0.3888888888888889,0.3883422967007764,0.46924369489514434
72,20180909,SDN,CIN,7,6,145,37,10,35,9,N,1.0,0.3931034482758621,0.3902439024390244,0.46981282950370346
73,20180911,SDN,SEA,2,1,146,35,8,33,7,N,1.0,0.3972602739726027,0.39126894367790094,0.47019997439200895
74,20180912,SDN,SEA,5,4,147,37,8,34,8,N,1.0,0.4013605442176871,0.39278956192864906,0.4706833695510826
153,20180914,SDN,TEX,0,4,148,28,5,34,9,Y,0.0,0.39864864864864863,0.3900748844736243,0.4700072508756341
154,20180915,SDN,TEX,3,6,149,32,8,35,9,Y,0.0,0.3959731543624161,0.3885665214395917,0.4696378028682591
155,20180916,SDN,TEX,7,3,150,32,8,33,8,Y,1.0,0.4,0.39241040375380365,0.4707632486251361
156,20180917,SDN,SFN,2,4,151,30,5,38,12,Y,0.0,0.3973509933774834,0.3914046647741129,0.4705541986047198
157,20180918,SDN,SFN,4,5,152,34,9,37,9,Y,0.0,0.39473684210526316,0.39139663173871164,0.4706043237550737
158,20180919,SDN,SFN,8,4,153,32,10,34,8,Y,1.0,0.39869281045751637,0.3953088700101532,0.4717251994843437
75,20180921,SDN,LAN,5,3,154,36,8,36,9,N,1.0,0.4025974025974026,0.39739427716137227,0.47235859259228297
76,20180922,SDN,LAN,2,7,155,34,8,33,9,N,0.0,0.4,0.39443642038518467,0.4715890257591833
77,20180923,SDN,LAN,0,14,156,32,5,41,16,N,0.0,0.3974358974358974,0.3854715645402344,0.4691183668284209
78,20180924,SDN,SFN,5,0,157,39,12,33,7,N,1.0,0.4012738853503185,0.3894503533589999,0.4703025937521369
79,20180925,SDN,SFN,4,5,158,46,12,44,9,N,0.0,0.3987341772151899,0.3894556110852861,0.4703550992117151
80,20180926,SDN,SFN,3,2,159,34,8,31,5,N,1.0,0.4025157232704403,0.39055818182785007,0.47073468560060816
159,20180928,SDN,ARI,3,2,160,48,8,52,10,Y,1.0,0.40625,0.39165351935980536,0.4711097270710088
160,20180929,SDN,ARI,4,5,161,33,7,33,7,Y,0.0,0.40372670807453415,0.3916443017723419,0.47115568072180314
161,20180930,SDN,ARI,4,3,162,39,11,33,6,Y,1.0,0.4074074074074074,0.39287682486083275,0.4715528908736706
81,20180329,SEA,CLE,2,1,1,28,6,30,5,Y,1.0,1.0,0.8,0.7211308639456647
82,20180331,SEA,CLE,5,6,2,36,10,33,6,Y,0.0,0.5,0.5,0.5
83,20180401,SEA,CLE,5,4,3,31,8,34,7,Y,1.0,0.6666666666666666,0.5433962264150943,0.5319455626298847
0,20180403,SEA,SFN,6,4,4,34,12,33,9,N,1.0,0.75,0.5901639344262295,0.5638577156129224
1,20180404,SEA,SFN,1,10,5,34,10,34,12,N,0.0,0.6,0.3661257606490872,0.40763645945267035
2,20180405,SEA,MIN,2,4,6,36,8,33,8,N,0.0,0.5,0.34399375975039004,0.3979477119632556
3,20180407,SEA,MIN,11,4,7,39,12,35,9,N,1.0,0.5714285714285714,0.4846190250828206,0.49020493939653764
4,20180409,SEA,KCA,0,10,8,27,2,37,13,N,0.0,0.5,0.35642185868430215,0.4098115639449794
5,20180410,SEA,KCA,8,3,9,34,9,33,7,N,1.0,0.5555555555555556,0.43057050592034446,0.4580207747177647
6,20180411,SEA,KCA,4,2,10,31,6,34,7,N,1.0,0.6,0.45660377358490567,0.4748075066187473
84,20180413,SEA,OAK,7,4,11,34,11,34,8,Y,1.0,0.6363636363636364,0.49029217719132895,0.4944842575174061
85,20180414,SEA,OAK,10,8,12,42,17,36,10,Y,1.0,0.6666666666666666,0.508263898374539,0.504687162928684
86,20180415,SEA,OAK,1,2,13,28,2,33,7,Y,0.0,0.6153846153846154,0.5,0.5
87,20180416,SEA,HOU,2,1,14,30,6,30,3,Y,1.0,0.6428571428571429,0.5078735275883447,0.5041579148093207
88,20180417,SEA,HOU,1,4,15,29,3,34,9,Y,0.0,0.6,0.48485196235942163,0.4922141882197478
89,20180418,SEA,HOU,1,7,16,30,5,38,12,Y,0.0,0.5625,0.44304312449145644,0.4711904085818273
90,20180419,SEA,HOU,2,9,17,34,7,34,12,Y,0.0,0.5294117647058824,0.4016329366802745,0.4505171130415174
7,20180420,SEA,TEX,6,2,18,38,14,31,6,N,1.0,0.5555555555555556,0.4311471537674199,0.46612143349871255
8,20180421,SEA,TEX,9,7,19,37,13,36,10,N,1.0,0.5789473684210527,0.4487070930762717,0.47488450363945733
9,20180422,SEA,TEX,4,7,20,39,10,32,8,N,0.0,0.55,0.4357512953367876,0.46884324879585865
10,20180423,SEA,CHA,4,10,21,33,9,41,18,N,0.0,0.5238095238095238,0.4107231425453824,0.4568138253883986
11,20180424,SEA,CHA,1,0,22,32,5,32,5,N,1.0,0.5454545454545454,0.41602359302039815,0.4604020343818863
12,20180425,SEA,CHA,4,3,23,35,8,33,7,N,1.0,0.5652173913043478,0.4235294117647059,0.46452695435817104
13,20180426,SEA,CLE,5,4,24,35,10,34,7,N,1.0,0.5833333333333334,0.43120429471192456,0.4684971998546487
14,20180427,SEA,CLE,5,6,25,32,6,36,13,N,0.0,0.56,0.43016845329249614,0.4682967836299651
15,20180428,SEA,CLE,12,4,26,38,12,32,6,N,1.0,0.5769230769230769,0.467248322147651,0.4852301112141926
16,20180429,SEA,CLE,10,4,27,42,14,34,8,N,1.0,0.5925925925925926,0.49224852782117534,0.4965264247178853
91,20180501,SEA,OAK,6,3,28,32,9,29,4,Y,1.0,0.6071428571428571,0.5037452658156825,0.5016604313997082
92,20180502,SEA,OAK,2,3,29,35,9,35,8,Y,0.0,0.5862068965517241,0.5,0.5
93,20180503,SEA,OAK,4,1,30,29,7,31,6,Y,1.0,0.6,0.5108290547056217,0.5046671155550475
94,20180504,SEA,ANA,0,5,31,29,5,36,11,Y,0.0,0.5806451612903226,0.4929081581329846,0.4969844178743181
95,20180505,SEA,ANA,9,8,32,45,15,47,17,Y,1.0,0.59375,0.49665555580412074,0.4985795663170361
96,20180506,SEA,ANA,2,8,33,30,6,38,12,Y,0.0,0.5757575757575758,0.47735789804249973,0.49045454035119734
17,20180508,SEA,TOR,5,0,34,37,12,26,0,N,1.0,0.5882352941176471,0.49363083164300203,0.4973490313280768
18,20180509,SEA,TOR,2,5,35,32,5,34,12,N,0.0,0.5714285714285714,0.48442745425261485,0.4935819594631882
