index,Date,team,opponent,runs_scored,runs_allowed,game_number,at_bats,hits,opponent_at_bats,opponent_hits,home,win_loss,win_frac_actual,win_frac_cummulative_pythagorean,win_frac_cummulative_pythagenpat
91,20170501,KCA,CHA,6,1,24,30,9,32,5,Y,1.0,0.3333333333333333,0.31820612217617966,0.41977369809059906
92,20170502,KCA,CHA,0,6,25,30,4,35,11,Y,0.0,0.32,0.29370758790869833,0.4090461851407674
93,20170503,KCA,CHA,6,1,26,30,9,31,2,Y,1.0,0.34615384615384615,0.32535137948984905,0.4249527561674269
94,20170504,KCA,CHA,3,8,27,31,5,36,11,Y,0.0,0.3333333333333333,0.3113613101330604,0.4187924160600996
95,20170505,KCA,CLE,3,1,28,33,10,30,4,Y,1.0,0.35714285714285715,0.324,0.4257434186508817
96,20170506,KCA,CLE,1,3,29,31,4,35,9,Y,0.0,0.3448275862068966,0.31831092596099225,0.42420599315796
97,20170507,KCA,CLE,0,1,30,27,1,31,7,Y,0.0,0.3333333333333333,0.314720336999766,0.4239190927240419
13,20170508,KCA,TBA,7,3,31,38,13,35,9,N,1.0,0.3548387096774194,0.3400008584796326,0.43531334800638877
14,20170509,KCA,TBA,7,6,32,44,12,44,12,N,1.0,0.375,0.35288711900750497,0.440864893779156
15,20170510,KCA,TBA,1,12,33,34,8,37,16,N,0.0,0.36363636363636365,0.3181618368106043,0.42596440187038526
16,20170511,KCA,TBA,6,0,34,33,8,28,4,N,1.0,0.38235294117647056,0.3447502680921587,0.4380918532844512
98,20170512,KCA,BAL,3,2,35,30,7,33,9,Y,1.0,0.4,0.35143250344051047,0.4415212384185679
99,20170513,KCA,BAL,4,3,36,33,12,33,6,Y,1.0,0.4166666666666667,0.35895458186241064,0.4450682250165412
100,20170514,KCA,BAL,9,8,37,38,14,40,13,Y,1.0,0.43243243243243246,0.37084271722620854,0.4497507577159595
101,20170516,KCA,NYA,1,7,38,34,8,40,13,Y,0.0,0.42105263157894735,0.354295837023915,0.4433852095401958
102,20170517,KCA,NYA,7,11,39,36,11,40,16,Y,0.0,0.41025641025641024,0.350188892266273,0.4415268758166552
103,20170518,KCA,NYA,5,1,40,28,5,34,7,Y,1.0,0.425,0.3652830188679245,0.4481414344515622
17,20170519,KCA,MIN,3,4,41,40,11,36,10,N,0.0,0.4146341463414634,0.3651645995712196,0.4484794973965877
18,20170521,KCA,MIN,6,4,42,36,11,35,9,N,1.0,0.42857142857142855,0.3750778228469012,0.4526352882835222
19,20170521,KCA,MIN,4,8,43,32,7,34,11,N,0.0,0.4186046511627907,0.36805251641137854,0.4500052996590191
20,20170522,KCA,NYA,2,4,44,34,7,29,6,N,0.0,0.4090909090909091,0.36473964047598956,0.4490982646010786
21,20170523,KCA,NYA,6,2,45,33,6,33,8,N,1.0,0.4222222222222222,0.37863323898099477,0.45479973522054024
22,20170524,KCA,NYA,0,3,46,30,4,30,7,N,0.0,0.41304347826086957,0.37151245833994606,0.452519516880716
23,20170526,KCA,CLE,6,4,47,37,11,33,6,N,1.0,0.425531914893617,0.38022258986313734,0.45603770288403717
24,20170527,KCA,CLE,5,2,48,34,10,35,10,N,1.0,0.4375,0.3902439024390244,0.460085662374437
25,20170528,KCA,CLE,1,10,49,32,6,38,18,N,0.0,0.42857142857142855,0.37066031313818926,0.4528488599376283
104,20170529,KCA,DET,7,10,50,34,9,37,12,Y,0.0,0.42,0.36883641486616214,0.45210464501016545
105,20170530,KCA,DET,1,0,51,30,7,29,3,Y,1.0,0.43137254901960786,0.3715395883506716,0.45362049431355206
106,20170531,KCA,DET,5,6,52,37,11,36,10,Y,0.0,0.4230769230769231,0.3725557058028103,0.4541489188249761
107,20170602,KCA,CLE,4,0,53,33,9,30,7,Y,1.0,0.4339622641509434,0.3830028328611898,0.4583735826455829
108,20170603,KCA,CLE,12,5,54,39,13,36,9,Y,1.0,0.4444444444444444,0.4032486178373977,0.46572511657402216
109,20170604,KCA,CLE,0,8,55,32,7,32,9,Y,0.0,0.43636363636363634,0.38731321779936606,0.46012282451885395
110,20170605,KCA,HOU,3,7,56,37,10,35,10,Y,0.0,0.42857142857142855,0.3811904528042432,0.4580409029532936
111,20170606,KCA,HOU,9,7,57,39,14,40,13,Y,1.0,0.43859649122807015,0.3893211009174312,0.4610015945179199
112,20170607,KCA,HOU,7,5,58,35,11,38,11,Y,1.0,0.4482758620689655,0.3961043496481517,0.4635500127155052
113,20170608,KCA,HOU,1,6,59,29,3,35,9,Y,0.0,0.4406779661016949,0.38758600844638913,0.46069021928775195
26,20170609,KCA,SDN,3,6,60,31,7,32,14,N,0.0,0.43333333333333335,0.38372964779894714,0.4594702859525654
27,20170610,KCA,SDN,12,6,61,38,14,36,10,N,1.0,0.4426229508196721,0.3990882939376874,0.4649358214573185
28,20170611,KCA,SDN,8,3,62,35,7,33,6,N,1.0,0.45161290322580644,0.4105170838662525,0.4690857311804629
29,20170613,KCA,SFN,8,1,63,40,15,31,5,N,1.0,0.4603174603174603,0.4249557522123894,0.47425606528054715
30,20170614,KCA,SFN,7,2,64,42,16,37,10,N,1.0,0.46875,0.43533758817601614,0.4779473510171485
31,20170615,KCA,ANA,7,2,65,42,15,32,6,N,1.0,0.47692307692307695,0.4454190515398202,0.4814878464214242
32,20170616,KCA,ANA,3,1,66,36,10,30,3,N,1.0,0.48484848484848486,0.44940554129785787,0.48296142754858706
33,20170617,KCA,ANA,0,9,67,30,2,35,13,N,0.0,0.47761194029850745,0.43433199405232686,0.47792545374747164
34,20170618,KCA,ANA,7,3,68,35,10,35,12,N,1.0,0.4852941176470588,0.442399046250726,0.48072531807742447
114,20170619,KCA,BOS,4,2,69,34,10,37,10,Y,1.0,0.4927536231884058,0.44642846446434453,0.4821782439816493
115,20170620,KCA,BOS,3,8,70,29,4,38,13,Y,0.0,0.4857142857142857,0.43900414937759336,0.47974400589194816
116,20170621,KCA,BOS,6,4,71,29,8,31,5,Y,1.0,0.49295774647887325,0.44332701527483553,0.4812519551588731
117,20170623,KCA,TOR,5,4,72,36,9,36,11,Y,1.0,0.5,0.4457944785110056,0.4821399965184294
118,20170624,KCA,TOR,3,2,73,28,5,34,9,Y,1.0,0.5068493150684932,0.44785498232011245,0.48291771902853525
119,20170625,KCA,TOR,2,8,74,34,9,39,11,Y,0.0,0.5,0.43913392801961226,0.4800989368481537
35,20170627,KCA,DET,3,5,75,37,11,34,9,N,0.0,0.49333333333333335,0.43676286072772896,0.4793985225479863
36,20170628,KCA,DET,8,2,76,39,14,32,7,N,1.0,0.5,0.44702451090184925,0.48281854623778947
37,20170629,KCA,DET,3,7,77,32,7,32,9,N,0.0,0.4935064935064935,0.4417375879833185,0.4811471262439843
120,20170630,KCA,MIN,8,1,78,33,10,30,3,Y,1.0,0.5,0.45306289374646747,0.4848852770970316
121,20170701,KCA,MIN,11,6,79,40,17,39,12,Y,1.0,0.5063291139240507,0.46159527326440175,0.48764317172453625
122,20170701,KCA,MIN,5,10,80,35,10,41,14,Y,0.0,0.5,0.4552275928952726,0.48559779814529297
123,20170702,KCA,MIN,6,2,81,35,11,34,8,Y,1.0,0.5061728395061729,0.4614309361780394,0.4876477767827889
38,20170703,KCA,SEA,3,1,82,33,7,31,4,N,1.0,0.5121951219512195,0.46448303875643143,0.4886891416127077
39,20170704,KCA,SEA,7,3,83,35,7,33,8,N,1.0,0.5180722891566265,0.47057251233269787,0.49065964017545766
40,20170705,KCA,SEA,9,6,84,41,10,37,9,N,1.0,0.5238095238095238,0.47528983156957844,0.49216606360968146
41,20170707,KCA,LAN,1,4,85,30,5,33,10,N,0.0,0.5176470588235295,0.4713741096832983,0.49096572966856367
42,20170708,KCA,LAN,4,5,86,40,11,34,8,N,0.0,0.5116279069767442,0.47037644633498354,0.49067982146843275
43,20170709,KCA,LAN,2,5,87,33,6,30,6,N,0.0,0.5057471264367817,0.4666593070833615,0.48954823532723357
124,20170714,KCA,TEX,3,5,88,32,8,35,7,Y,0.0,0.5,0.4643782089937223,0.4888697461704603
125,20170715,KCA,TEX,0,1,89,30,4,29,5,Y,0.0,0.4943820224719101,0.46311102150350747,0.4885422700218058
126,20170716,KCA,TEX,4,3,90,35,9,32,7,Y,1.0,0.5,0.4647497926458391,0.489093690208592
127,20170717,KCA,DET,2,10,91,35,8,39,15,Y,0.0,0.4945054945054945,0.4550461687996112,0.48610387780332925
128,20170718,KCA,DET,3,9,92,35,10,42,16,Y,0.0,0.4891304347826087,0.44817543038952135,0.4839965044964791
129,20170719,KCA,DET,4,3,93,32,8,34,7,Y,1.0,0.4946236559139785,0.4498753180020654,0.4845808470025928
130,20170720,KCA,DET,16,4,94,43,19,37,11,Y,1.0,0.5,0.4657266290651626,0.48946340151610745
131,20170721,KCA,CHA,7,6,95,40,14,38,10,Y,1.0,0.5052631578947369,0.4674651510967048,0.49001432654130284
132,20170722,KCA,CHA,7,2,96,30,9,34,8,Y,1.0,0.5104166666666666,0.47376509830261493,0.49197467770528935
133,20170723,KCA,CHA,5,4,97,30,8,35,10,Y,1.0,0.5154639175257731,0.47522184300341297,0.49244256185988144
44,20170724,KCA,DET,5,3,98,42,8,42,7,N,1.0,0.5204081632653061,0.4777887462981244,0.4932478311922412
45,20170725,KCA,DET,3,1,99,33,8,34,8,N,1.0,0.5252525252525253,0.4802172941192408,0.4940135954367354
46,20170726,KCA,DET,16,2,100,47,22,31,7,N,1.0,0.53,0.4965792874620679,0.49896512237479645
47,20170728,KCA,BOS,4,2,101,32,8,33,7,N,1.0,0.5346534653465347,0.4988674986212469,0.49965865993561365
48,20170729,KCA,BOS,8,9,102,41,14,39,13,N,0.0,0.5294117647058824,0.4977777887516605,0.49933031800617433
49,20170730,KCA,BOS,5,3,103,37,12,34,9,N,1.0,0.5339805825242718,0.5,0.5
50,20170731,KCA,BAL,1,2,104,30,5,35,10,N,0.0,0.5288461538461539,0.49890230648181394,0.49967170881231815
51,20170801,KCA,BAL,2,7,105,32,5,37,15,N,0.0,0.5238095238095238,0.49347853824742804,0.4980546578516677
52,20170802,KCA,BAL,0,6,106,31,5,31,7,N,0.0,0.5188679245283019,0.4870432126116462,0.49614811760193744
134,20170803,KCA,SEA,6,4,107,30,8,36,10,Y,1.0,0.5233644859813084,0.48931745865080417,0.4968316665483557
135,20170804,KCA,SEA,2,5,108,31,4,32,9,Y,0.0,0.5185185185185185,0.48621682943228045,0.49592463977332396
136,20170806,KCA,SEA,7,8,109,35,10,39,11,Y,0.0,0.5137614678899083,0.48538934158351127,0.49568302968188666
137,20170806,KCA,SEA,9,1,110,37,13,31,4,Y,1.0,0.5181818181818182,0.4938018910208525,0.4981731454655864
138,20170807,KCA,SLN,3,11,111,35,8,35,10,Y,0.0,0.5135135135135135,0.48574627794135944,0.49580237040278363
139,20170808,KCA,SLN,3,10,112,32,6,38,14,Y,0.0,0.5089285714285714,0.4789038694917342,0.49379388015423176
53,20170809,KCA,SLN,5,8,113,39,15,32,11,N,0.0,0.504424778761062,0.4762039660056657,0.4930080540059158
54,20170810,KCA,SLN,6,8,114,35,12,34,9,N,0.0,0.5,0.4745761414520265,0.49253705973910533
55,20170811,KCA,CHA,3,6,115,34,7,33,9,N,0.0,0.4956521739130435,0.4718942058766575,0.49176874991341574
56,20170812,KCA,CHA,5,4,116,35,10,33,9,N,1.0,0.5,0.4730964241895667,0.4921407829386427
57,20170813,KCA,CHA,14,6,117,42,16,36,9,N,1.0,0.5042735042735043,0.4811387900355872,0.49448955073290984
58,20170814,KCA,OAK,6,2,118,35,10,33,5,N,1.0,0.5084745762711864,0.48502208821260784,0.49563661386417307
59,20170815,KCA,OAK,8,10,119,34,8,37,14,N,0.0,0.5042016806722689,0.48342996643271285,0.4951726283380917
60,20170816,KCA,OAK,7,6,120,39,14,39,12,N,1.0,0.5083333333333333,0.4845350925841618,0.4955009410668644
140,20170818,KCA,CLE,1,10,121,35,9,40,13,Y,0.0,0.5041322314049587,0.4765894209491424,0.49319964368315256
141,20170819,KCA,CLE,0,5,122,32,7,36,9,Y,0.0,0.5,0.47221878400817885,0.4919553575091073
142,20170820,KCA,CLE,7,4,123,35,15,35,8,Y,1.0,0.5040650406504065,0.47514858196837606,0.49281839269755656
143,20170822,KCA,COL,3,2,124,30,6,30,2,Y,1.0,0.5080645161290323,0.4761409183601716,0.4931286744899765
144,20170823,KCA,COL,6,4,125,38,14,33,9,Y,1.0,0.512,0.47809990894475723,0.49370656120574663
145,20170824,KCA,COL,2,3,126,34,9,36,11,Y,0.0,0.5079365079365079,0.47732406285578605,0.4935048017034646
61,20170825,KCA,CLE,0,4,127,34,8,33,10,N,0.0,0.5039370078740157,0.473930784343358,0.4925575684818972
62,20170826,KCA,CLE,0,4,128,31,4,30,6,N,0.0,0.5,0.47056281473389794,0.4916233888612542
63,20170827,KCA,CLE,0,12,129,32,6,38,17,N,0.0,0.49612403100775193,0.4606101910004759,0.4887984227418889
146,20170828,KCA,TBA,0,12,130,28,2,35,12,Y,0.0,0.49230769230769234,0.4508830752066068,0.4860380268602674
147,20170829,KCA,TBA,6,2,131,35,10,32,5,Y,1.0,0.4961832061068702,0.45456299768998065,0.48712107198887866
148,20170830,KCA,TBA,3,5,132,31,5,33,8,Y,0.0,0.49242424242424243,0.4532017704714258,0.4867652207021155
64,20170901,KCA,MIN,7,6,133,37,12,36,9,N,1.0,0.49624060150375937,0.45452689752677283,0.48715743274257706
65,20170902,KCA,MIN,0,17,134,33,7,36,14,N,0.0,0.4925373134328358,0.4413793103448276,0.48342064945107127
66,20170903,KCA,MIN,5,4,135,33,9,33,6,N,1.0,0.4962962962962963,0.44260717352966245,0.48380560967872677
67,20170904,KCA,DET,7,6,136,42,16,38,12,N,1.0,0.5,0.4439969796123836,0.4842199602117684
68,20170905,KCA,DET,2,13,137,31,5,40,15,N,0.0,0.49635036496350365,0.4360292155858211,0.48196705530156125
69,20170906,KCA,DET,13,2,138,44,18,37,10,N,1.0,0.5,0.44530566856655784,0.48461488681695314
149,20170907,KCA,MIN,2,4,139,31,9,34,10,Y,0.0,0.49640287769784175,0.4440143433524918,0.484292601288266
150,20170908,KCA,MIN,5,8,140,33,9,35,10,Y,0.0,0.4928571428571429,0.4422785487177963,0.48382111717924037
151,20170909,KCA,MIN,5,2,141,31,11,31,9,Y,1.0,0.49645390070921985,0.4448690534160439,0.48459174035445735
152,20170910,KCA,MIN,11,3,142,38,17,33,8,Y,1.0,0.5,0.4514825294708609,0.48646480378964235
153,20170911,KCA,CHA,3,11,143,36,9,45,17,Y,0.0,0.4965034965034965,0.44602284897445665,0.48494593027414806
154,20170912,KCA,CHA,4,3,144,26,4,39,13,Y,1.0,0.5,0.44704536960074975,0.4852696636214315
155,20170913,KCA,CHA,3,5,145,34,8,36,10,Y,0.0,0.496551724137931,0.4458843202594422,0.48497813446626176
70,20170914,KCA,CLE,2,3,146,36,9,36,12,N,0.0,0.4931506849315068,0.445349391895736,0.4848719492302146
71,20170915,KCA,CLE,4,3,147,38,11,30,6,N,1.0,0.4965986394557823,0.44636009309186053,0.4851896181941579
72,20170916,KCA,CLE,4,8,148,33,9,34,13,N,0.0,0.49324324324324326,0.4439319394284316,0.4845349560563713
73,20170917,KCA,CLE,2,3,149,35,7,29,3,N,0.0,0.4899328859060403,0.4434137996578597,0.4844346155147744
74,20170919,KCA,TOR,2,5,150,30,6,31,8,N,0.0,0.4866666666666667,0.4415479364296382,0.483955078841062
75,20170920,KCA,TOR,15,5,151,44,18,32,6,N,1.0,0.4900662251655629,0.44945173443802905,0.4861350300340446
76,20170921,KCA,TOR,1,0,152,33,8,28,2,N,1.0,0.4934210526315789,0.4501954829830338,0.4863889782259885
77,20170922,KCA,CHA,6,7,153,38,12,33,10,N,0.0,0.49019607843137253,0.44994933406932613,0.4863363583751358
78,20170923,KCA,CHA,8,2,154,38,12,34,8,N,1.0,0.4935064935064935,0.4544806742511733,0.487601254068657
79,20170924,KCA,CHA,1,8,155,33,5,35,10,N,0.0,0.49032258064516127,0.4499170523007072,0.48637663325793523
80,20170925,KCA,NYA,3,11,156,31,6,37,15,N,0.0,0.48717948717948717,0.4449195094488908,0.48502074741882145
156,20170926,KCA,DET,2,1,157,28,8,27,6,Y,1.0,0.49044585987261147,0.4457157037035634,0.4852839829578618
157,20170927,KCA,DET,7,4,158,31,9,37,10,Y,1.0,0.4936708860759494,0.44815651216394026,0.4859707705911339
158,20170928,KCA,DET,1,4,159,29,5,33,8,Y,0.0,0.49056603773584906,0.4463043186167083,0.4855041647496847
159,20170929,KCA,ARI,2,1,160,30,9,31,6,Y,1.0,0.49375,0.44708774960959563,0.48575993031597486
160,20170930,KCA,ARI,4,3,161,29,7,35,8,Y,1.0,0.4968944099378882,0.4480086017651539,0.4860401987463433
161,20171001,KCA,ARI,2,14,162,35,6,43,16,Y,0.0,0.49382716049382713,0.44059956101333503,0.4840415755919895
81,20170403,LAN,SDN,14,3,1,36,14,33,5,Y,1.0,1.0,0.9560975609756097,0.9699284257737437
82,20170404,LAN,SDN,0,4,2,28,5,33,11,Y,0.0,0.5,0.8,0.7705865316321657
83,20170405,LAN,SDN,3,1,3,30,6,27,3,Y,1.0,0.6666666666666666,0.8186968838526912,0.7568198171928175
84,20170406,LAN,SDN,10,2,4,32,8,33,6,Y,1.0,0.75,0.879372738238842,0.8093640622842987
0,20170407,LAN,COL,1,2,5,30,5,30,6,N,0.0,0.6,0.8448275862068966,0.7545013645881704
1,20170408,LAN,COL,2,4,6,32,7,33,9,N,0.0,0.5,0.7785467128027682,0.6872414241894161
2,20170409,LAN,COL,10,6,7,40,15,35,9,N,1.0,0.5714285714285714,0.7677543186180422,0.6794059391279378
3,20170410,LAN,CHN,2,3,8,32,6,32,6,N,0.0,0.5,0.7383842611971536,0.6502275532980578
4,20170412,LAN,CHN,2,0,9,32,5,28,5,N,1.0,0.5555555555555556,0.7559547051932839,0.6545494783612861
5,20170413,LAN,CHN,0,4,10,32,6,29,8,N,0.0,0.5,0.6971552034569679,0.6111583288796608
85,20170414,LAN,ARI,7,1,11,34,13,30,4,Y,1.0,0.5454545454545454,0.7429305912596401,0.6370888844567132
86,20170415,LAN,ARI,8,4,12,34,11,34,5,Y,1.0,0.5833333333333334,0.7507008841923658,0.6410018069350064
87,20170416,LAN,ARI,1,3,13,31,5,33,9,Y,0.0,0.5384615384615384,0.7244918494666935,0.6206639473235575
88,20170417,LAN,ARI,2,4,14,30,5,35,10,Y,0.0,0.5,0.6957466063348416,0.6013961949751889
89,20170418,LAN,COL,3,4,15,34,9,33,7,Y,0.0,0.4666666666666667,0.676,0.5887149465666723
90,20170419,LAN,COL,4,2,16,31,7,32,6,Y,1.0,0.5,0.6830703012912482,0.5906914809908147
6,20170421,LAN,ARI,5,13,17,35,9,38,14,N,0.0,0.47058823529411764,0.6033494931687968,0.5503016187513999
7,20170422,LAN,ARI,5,11,18,35,11,37,14,N,0.0,0.4444444444444444,0.5531820599184541,0.5256842502142044
8,20170423,LAN,ARI,6,2,19,34,9,33,7,N,1.0,0.47368421052631576,0.5755137804683766,0.5360238772470228
9,20170424,LAN,SFN,1,2,20,29,4,29,8,N,0.0,0.45,0.568005529529222,0.531660268638473
10,20170425,LAN,SFN,2,1,21,32,7,35,8,N,1.0,0.47619047619047616,0.5727810650887574,0.5331703059754314
11,20170426,LAN,SFN,3,4,22,39,9,32,6,N,0.0,0.45454545454545453,0.5640623935699203,0.5287515738138957
12,20170427,LAN,SFN,5,1,23,33,5,34,7,N,1.0,0.4782608695652174,0.5841414717626925,0.5373207066488247
91,20170428,LAN,PHI,5,3,24,33,10,33,7,Y,1.0,0.5,0.5911224430665817,0.5400210552320879
92,20170429,LAN,PHI,6,5,25,37,11,38,13,Y,1.0,0.52,0.5910686628807434,0.5397430954692343
93,20170430,LAN,PHI,5,3,26,34,13,32,6,Y,1.0,0.5384615384615384,0.597105864432597,0.5419859421243063
94,20170501,LAN,SFN,3,4,27,33,6,33,8,Y,0.0,0.5185185185185185,0.5893231139432289,0.5381157661210624
95,20170502,LAN,SFN,13,5,28,32,11,39,12,Y,1.0,0.5357142857142857,0.616287380101561,0.5500829543664966
96,20170503,LAN,SFN,1,4,29,37,6,39,11,Y,0.0,0.5172413793103449,0.6014964216005205,0.5429676145043203
13,20170505,LAN,SDN,8,2,30,39,14,28,4,N,1.0,0.5333333333333333,0.6211198623337084,0.5511685547913372
14,20170506,LAN,SDN,10,2,31,31,8,34,7,N,1.0,0.5483870967741935,0.645237384293819,0.5615302973375734
97,20170508,LAN,PIT,12,1,32,39,15,32,5,Y,1.0,0.5625,0.6763061448329365,0.5753204378917854
98,20170509,LAN,PIT,4,3,33,41,13,33,4,Y,1.0,0.5757575757575758,0.6754029182978291,0.5741691356582779
99,20170510,LAN,PIT,5,2,34,29,8,32,5,Y,1.0,0.5882352941176471,0.6809331950107361,0.5759655233915771
15,20170511,LAN,COL,7,10,35,40,14,37,12,N,0.0,0.5714285714285714,0.6621621621621622,0.5675689877102532
16,20170512,LAN,COL,6,2,36,33,9,31,7,N,1.0,0.5833333333333334,0.6700961341787687,0.5705173030545261
17,20170513,LAN,COL,4,0,37,32,7,33,7,N,1.0,0.5945945945945946,0.6796878103030544,0.5739388686459476
18,20170514,LAN,COL,6,9,38,38,12,33,13,N,0.0,0.5789473684210527,0.6635684013314659,0.5667374465795201
19,20170515,LAN,SFN,4,8,39,33,8,33,10,N,0.0,0.5641025641025641,0.647112880992495,0.5593923465199908
20,20170516,LAN,SFN,1,2,40,32,7,31,11,N,0.0,0.55,0.6431393557891917,0.5570352929026274
21,20170517,LAN,SFN,6,1,41,35,9,30,4,N,1.0,0.5609756097560976,0.6537740534824475,0.5610122847786029
100,20170518,LAN,MIA,7,2,42,28,11,32,7,Y,1.0,0.5714285714285714,0.6630187304574846,0.5645074376022996
101,20170519,LAN,MIA,7,2,43,31,8,32,9,Y,1.0,0.5813953488372093,0.6717249521286551,0.567782534684819
102,20170520,LAN,MIA,6,10,44,34,7,39,14,Y,0.0,0.5681818181818182,0.6553287680340403,0.5608536682391173
103,20170521,LAN,MIA,6,3,45,34,12,33,7,Y,1.0,0.5777777777777777,0.659026369168357,0.5620170517577978
104,20170523,LAN,SLN,2,1,46,41,3,42,4,Y,1.0,0.5869565217391305,0.6602184087363494,0.5618780347001611
105,20170524,LAN,SLN,1,6,47,29,4,33,8,Y,0.0,0.574468085106383,0.6460013074743953,0.555686055651569
106,20170525,LAN,SLN,7,3,48,33,11,33,9,Y,1.0,0.5833333333333334,0.6516797054763,0.5576916777894297
107,20170526,LAN,CHN,4,0,49,27,5,27,2,Y,1.0,0.5918367346938775,0.6592075641602881,0.5601966495687813
108,20170527,LAN,CHN,5,0,50,31,6,30,3,Y,1.0,0.6,0.6683354329846086,0.5633820145347133
109,20170528,LAN,CHN,9,4,51,34,11,37,11,Y,1.0,0.6078431372549019,0.6740999794281012,0.5655541280999593
22,20170529,LAN,SLN,5,1,52,32,9,30,5,N,1.0,0.6153846153846154,0.6801082246760248,0.5675275789485041
23,20170530,LAN,SLN,9,4,53,36,11,33,8,N,1.0,0.6226415094339622,0.6852212164791472,0.5694437945790874
24,20170531,LAN,SLN,1,2,54,30,5,28,5,N,0.0,0.6111111111111112,0.6821187747292553,0.5675934198324329
25,20170601,LAN,SLN,0,2,55,30,5,32,9,N,0.0,0.6,0.6774375057651508,0.5651181632729847
26,20170602,LAN,MIL,2,1,56,42,8,42,5,N,1.0,0.6071428571428571,0.678319514348384,0.564928612368467
27,20170603,LAN,MIL,10,8,57,38,10,35,8,N,1.0,0.6140350877192983,0.6758280241340028,0.5640061547477044
28,20170604,LAN,MIL,0,3,58,30,3,29,5,N,0.0,0.603448275862069,0.669136937087476,0.5608959496712831
110,20170605,LAN,WAS,2,4,59,33,6,36,7,Y,0.0,0.5932203389830508,0.6634186582158551,0.5583348777258254
111,20170606,LAN,WAS,1,2,60,33,4,28,4,Y,0.0,0.5833333333333334,0.6605987675757747,0.5568195067539012
112,20170607,LAN,WAS,2,1,61,29,3,32,5,Y,1.0,0.5901639344262295,0.6615409156165257,0.5567424884616786
113,20170609,LAN,CIN,7,2,62,32,9,32,5,Y,1.0,0.5967741935483871,0.6679381989270008,0.5589122756394687
114,20170610,LAN,CIN,5,4,63,34,10,35,8,Y,1.0,0.6031746031746031,0.6669433246383685,0.5583050899594589
115,20170611,LAN,CIN,9,7,64,34,10,38,12,Y,1.0,0.609375,0.6656418622160873,0.5578101172972806
29,20170613,LAN,CLE,7,5,65,38,12,35,8,N,1.0,0.6153846153846154,0.6655646795350325,0.5576450278278298
30,20170614,LAN,CLE,6,4,66,35,9,33,8,N,1.0,0.6212121212121212,0.6660585348305368,0.557632945924802
31,20170615,LAN,CLE,5,12,67,35,9,38,15,N,0.0,0.6119402985074627,0.6499097423554511,0.5516958231007865
32,20170616,LAN,CIN,3,1,68,32,7,30,5,N,1.0,0.6176470588235294,0.6521700073661075,0.5521872405853033
33,20170617,LAN,CIN,10,2,69,39,12,37,11,N,1.0,0.6231884057971014,0.6618990088692177,0.5556132911085001
34,20170618,LAN,CIN,8,7,70,37,10,36,9,N,1.0,0.6285714285714286,0.659593472909087,0.5547192910230094
116,20170619,LAN,NYN,10,6,71,41,17,34,8,Y,1.0,0.6338028169014085,0.6616623644811565,0.5554485195389163
117,20170620,LAN,NYN,12,0,72,38,13,28,4,Y,1.0,0.6388888888888888,0.6762631152561798,0.5607028015513292
118,20170621,LAN,NYN,8,2,73,31,7,35,7,Y,1.0,0.6438356164383562,0.682193193537298,0.562716288330343
119,20170622,LAN,NYN,6,3,74,29,6,32,7,Y,1.0,0.6486486486486487,0.6840061787667515,0.5631634032474473
120,20170623,LAN,COL,6,1,75,32,11,30,3,Y,1.0,0.6533333333333333,0.6890334505128112,0.5647603897505238
121,20170624,LAN,COL,4,0,76,29,6,32,5,Y,1.0,0.6578947368421053,0.6933893157048419,0.5660228480636678
122,20170625,LAN,COL,12,6,77,36,13,35,8,Y,1.0,0.6623376623376623,0.6965097608383335,0.5672203705590355
123,20170626,LAN,ANA,0,4,78,31,5,32,8,Y,0.0,0.6538461538461539,0.6902102001507412,0.5644882574930082
124,20170627,LAN,ANA,4,0,79,27,4,31,5,Y,1.0,0.6582278481012658,0.6943870722559111,0.5656853451883298
35,20170628,LAN,ANA,2,3,80,30,4,35,8,N,0.0,0.65,0.6917907315105005,0.5643952702910859
36,20170629,LAN,ANA,6,2,81,36,9,33,6,N,1.0,0.654320987654321,0.6948574882781275,0.565287583656238
37,20170630,LAN,SDN,10,4,82,40,16,32,6,N,1.0,0.6585365853658537,0.6987888382383796,0.5666624141121716
38,20170701,LAN,SDN,8,0,83,40,14,31,4,N,1.0,0.6626506024096386,0.7065268697710894,0.5693058881580905
39,20170702,LAN,SDN,3,5,84,35,9,31,11,N,0.0,0.6547619047619048,0.7020366680387735,0.5673828928662105
125,20170704,LAN,ARI,4,3,85,33,9,33,6,Y,1.0,0.6588235294117647,0.7014654895092397,0.5669062856404647
126,20170705,LAN,ARI,1,0,86,27,4,30,4,Y,1.0,0.6627906976744186,0.7024089903333963,0.5668390227789977
127,20170706,LAN,ARI,5,4,87,30,8,34,7,Y,1.0,0.6666666666666666,0.7013428422334319,0.5662442111505267
128,20170707,LAN,KCA,4,1,88,33,10,30,5,Y,1.0,0.6704545454545454,0.7036259836444994,0.566777853257391
129,20170708,LAN,KCA,5,4,89,34,8,40,11,Y,1.0,0.6741573033707865,0.7025669194287398,0.5661933005859557
130,20170709,LAN,KCA,5,2,90,30,6,33,6,Y,1.0,0.6777777777777778,0.7043062861198085,0.5665817128356054
40,20170714,LAN,MIA,6,4,91,34,10,34,8,N,1.0,0.6813186813186813,0.7041523543666788,0.5663568921633364
41,20170715,LAN,MIA,7,1,92,36,12,33,8,N,1.0,0.6847826086956522,0.7089339520214267,0.5678794999032414
