index,Date,team,opponent,runs_scored,runs_allowed,game_number,at_bats,hits,opponent_at_bats,opponent_hits,win_loss,win_frac_actual,win_frac_cummulative_pythagorean,win_frac_cummulative_pythagenpat
152,20220904,ATL,MIA,7,1,135,31,9,29,3,1.0,0.6222222222222222,0.6294458312106114,0.536664994157907
63,20220906,ATL,OAK,10,9,136,36,13,35,9,1.0,0.625,0.6282527881040892,0.5363261026626548
64,20220907,ATL,OAK,7,3,137,36,10,30,3,1.0,0.6277372262773723,0.6303752070895573,0.5368874626308662
65,20220909,ATL,SEA,6,4,138,37,10,32,6,1.0,0.6304347826086957,0.630900392052628,0.5369767018044808
66,20220910,ATL,SEA,1,3,139,30,3,30,6,0.0,0.6258992805755396,0.6289299867899604,0.5362803749103094
67,20220911,ATL,SEA,7,8,140,33,6,34,9,0.0,0.6214285714285714,0.6266457530638385,0.5355894629184448
68,20220912,ATL,SFN,2,3,141,34,10,33,10,0.0,0.6170212765957447,0.6253836642851108,0.5351181622690444
69,20220913,ATL,SFN,5,1,142,36,10,29,4,1.0,0.6197183098591549,0.6278547720996225,0.5357447126733201
70,20220914,ATL,SFN,1,4,143,31,6,29,5,0.0,0.6153846153846154,0.6250778163872822,0.5348367499632758
153,20220916,ATL,PHI,7,2,144,31,7,32,6,1.0,0.6180555555555556,0.6279904069133649,0.5356137123110672
154,20220917,ATL,PHI,4,3,145,32,8,35,9,1.0,0.6206896551724138,0.6280570947630465,0.5355490452058232
155,20220918,ATL,PHI,5,2,146,34,10,32,4,1.0,0.6232876712328768,0.6296142433234422,0.5359159724469352
156,20220919,ATL,WAS,5,2,147,30,10,34,9,1.0,0.6258503401360545,0.6311523995301167,0.5362768843652754
157,20220920,ATL,WAS,3,2,148,31,7,35,8,1.0,0.6283783783783784,0.6313975454145826,0.5362479154214783
158,20220921,ATL,WAS,2,3,149,34,10,33,6,0.0,0.6241610738255033,0.6301716706310786,0.5357968106374659
71,20220922,ATL,PHI,0,1,150,33,6,29,6,0.0,0.62,0.6293396868618107,0.535430445992623
72,20220923,ATL,PHI,1,9,151,31,6,32,10,0.0,0.6158940397350994,0.6225270818520222,0.5334360682601237
73,20220924,ATL,PHI,6,3,152,39,14,31,3,1.0,0.618421052631579,0.6238955843995175,0.5337637647101595
74,20220925,ATL,PHI,8,7,153,43,11,39,10,1.0,0.6209150326797386,0.6232568349094427,0.5335664883212686
75,20220926,ATL,WAS,8,0,154,30,6,31,6,1.0,0.6233766233766234,0.6282527881040892,0.534914753886428
76,20220927,ATL,WAS,8,2,155,38,10,33,6,1.0,0.6258064516129033,0.6315686428067977,0.5358022748655173
77,20220928,ATL,WAS,2,3,156,36,6,32,5,0.0,0.6217948717948718,0.6303950337015793,0.5353763009103153
159,20220930,ATL,NYN,5,2,157,30,8,33,8,1.0,0.6242038216560509,0.6318431934012159,0.5357097222549274
160,20221001,ATL,NYN,4,2,158,33,11,35,8,1.0,0.6265822784810127,0.6326740430938641,0.5358605116102715
161,20221002,ATL,NYN,5,3,159,29,5,37,11,1.0,0.6289308176100629,0.6333091986590608,0.5359709894384795
78,20221003,ATL,MIA,0,4,160,31,4,32,9,0.0,0.625,0.6301759500260281,0.534991294495482
79,20221004,ATL,MIA,2,1,161,32,8,31,4,1.0,0.6273291925465838,0.6305911325454053,0.5350051936387521
80,20221005,ATL,MIA,9,12,162,41,15,35,13,0.0,0.6234567901234568,0.6266556741379623,0.5339322074885221
0,20220408,BAL,TBA,1,2,1,33,7,30,8,0.0,0.0,0.2,0.2788691360543353
1,20220409,BAL,TBA,3,5,2,34,8,29,8,0.0,0.0,0.24615384615384617,0.3073530425583332
2,20220410,BAL,TBA,0,8,3,32,6,32,11,0.0,0.0,0.06639004149377593,0.13704814105435997
81,20220411,BAL,MIL,2,0,4,31,6,32,6,1.0,0.25,0.13793103448275862,0.24347311474547725
82,20220412,BAL,MIL,4,5,5,34,7,36,9,0.0,0.2,0.2,0.30033371861638375
83,20220413,BAL,MIL,2,4,6,30,5,33,7,0.0,0.16666666666666666,0.2,0.3080802721065592
84,20220415,BAL,NYA,2,1,7,36,6,37,7,1.0,0.2857142857142857,0.2387332521315469,0.3457743368429572
85,20220416,BAL,NYA,2,5,8,33,7,35,11,0.0,0.25,0.22145328719723184,0.3375069341996824
86,20220417,BAL,NYA,5,0,9,33,9,30,4,1.0,0.3333333333333333,0.3288590604026846,0.4086086181441926
3,20220418,BAL,OAK,1,5,10,32,7,31,5,0.0,0.3,0.2832065535400819,0.3848317158998726
4,20220419,BAL,OAK,1,2,11,35,8,30,7,0.0,0.2727272727272727,0.2787144362486828,0.3863703506711537
5,20220420,BAL,OAK,1,0,12,31,5,33,7,1.0,0.3333333333333333,0.2961439588688946,0.4005014888516305
6,20220421,BAL,OAK,4,6,13,31,7,35,11,0.0,0.3076923076923077,0.2977592100265856,0.4014319619982976
7,20220422,BAL,ANA,5,3,14,35,8,30,8,1.0,0.35714285714285715,0.33978159126365054,0.4240691315476184
8,20220423,BAL,ANA,5,4,15,33,6,34,6,1.0,0.4,0.3661257606490872,0.43756170313775095
9,20220424,BAL,ANA,6,7,16,34,9,29,7,0.0,0.375,0.3733847637415622,0.4408595579467177
10,20220426,BAL,NYA,8,12,17,34,7,38,13,0.0,0.35294117647058826,0.3622237106496986,0.434272329436067
11,20220427,BAL,NYA,2,5,18,31,5,31,8,0.0,0.3333333333333333,0.3474737845567207,0.42801634592749915
12,20220428,BAL,NYA,5,10,19,40,14,34,12,0.0,0.3157894736842105,0.3303596849198064,0.41930921733055204
87,20220429,BAL,BOS,1,3,20,31,5,33,6,0.0,0.3,0.32232070910556004,0.4169248265864273
88,20220430,BAL,BOS,2,1,21,34,5,36,7,1.0,0.3333333333333333,0.3317224715222644,0.4232646076627027
89,20220501,BAL,BOS,9,5,22,35,13,35,11,1.0,0.36363636363636365,0.36822498173849527,0.4406951870329054
90,20220502,BAL,MIN,1,2,23,29,4,32,7,0.0,0.34782608695652173,0.3648391864311352,0.44028940361865726
91,20220503,BAL,MIN,2,7,24,34,7,35,10,0.0,0.3333333333333333,0.34483627204030226,0.43159050949513406
92,20220504,BAL,MIN,9,4,25,34,12,28,8,1.0,0.36,0.38008275862068963,0.44785105165057726
93,20220505,BAL,MIN,5,3,26,34,11,32,9,1.0,0.38461538461538464,0.3945987261146497,0.45479386976649605
94,20220508,BAL,KCA,4,6,27,41,15,36,11,0.0,0.37037037037037035,0.3902439024390244,0.45320549344366556
95,20220508,BAL,KCA,4,2,28,31,8,32,7,1.0,0.39285714285714285,0.4023575638506876,0.45899429619221915
96,20220509,BAL,KCA,6,1,29,32,9,33,6,1.0,0.41379310344827586,0.4276553765208813,0.4700811762796978
13,20220510,BAL,SLN,5,3,30,37,11,31,7,1.0,0.43333333333333335,0.438827136834036,0.4749668821379569
14,20220511,BAL,SLN,1,10,31,32,5,35,11,0.0,0.41935483870967744,0.4046487424111015,0.4609377664710514
15,20220512,BAL,SLN,3,2,32,35,8,29,6,1.0,0.4375,0.4105631456181273,0.4638415307116191
16,20220513,BAL,DET,2,4,33,34,8,29,6,0.0,0.42424242424242425,0.4048766567315619,0.4618939239902671
17,20220514,BAL,DET,0,3,34,29,4,28,7,0.0,0.4117647058823529,0.39448237511198986,0.45819154228850245
18,20220515,BAL,DET,1,5,35,31,4,31,12,0.0,0.4,0.38199935334058377,0.45354092655687056
97,20220516,BAL,NYA,2,6,36,29,3,37,11,0.0,0.3888888888888889,0.3711283338389828,0.44946187235506374
98,20220517,BAL,NYA,4,5,37,35,9,37,11,0.0,0.3783783783783784,0.37174721189591076,0.4500130978346759
99,20220518,BAL,NYA,2,3,38,33,7,33,6,0.0,0.3684210526315789,0.3705713930038591,0.45003300766097304
100,20220519,BAL,NYA,9,6,39,35,11,34,10,1.0,0.38461538461538464,0.38663091965935203,0.4564282672090522
101,20220520,BAL,TBA,8,6,40,47,11,48,10,1.0,0.4,0.3978625262550966,0.46090001288321947
102,20220521,BAL,TBA,1,6,41,32,6,33,9,0.0,0.3902439024390244,0.3848494963576744,0.4561029903835148
103,20220522,BAL,TBA,7,6,42,44,10,46,12,1.0,0.40476190476190477,0.3921920940868997,0.4590693618287176
19,20220523,BAL,NYA,6,4,43,36,10,31,5,1.0,0.4186046511627907,0.400990099009901,0.4626690771855641
20,20220524,BAL,NYA,6,7,44,40,7,40,11,0.0,0.4090909090909091,0.40181508972137897,0.46307121045637695
21,20220525,BAL,NYA,0,2,45,33,5,30,6,0.0,0.4,0.3968946732185189,0.4616031896820278
22,20220527,BAL,BOS,12,8,46,40,15,40,14,1.0,0.41304347826086957,0.4126762352343452,0.467491014161662
23,20220528,BAL,BOS,3,5,47,32,7,36,13,0.0,0.40425531914893614,0.40937301404870396,0.466444427204187
24,20220528,BAL,BOS,4,2,48,34,7,36,9,1.0,0.4166666666666667,0.4157732432255101,0.469087523350206
25,20220529,BAL,BOS,2,12,49,31,7,38,15,0.0,0.40816326530612246,0.3945013332683948,0.46115446239914337
26,20220530,BAL,BOS,10,0,50,38,14,31,4,1.0,0.42,0.42060375863635835,0.47106181198603925
104,20220531,BAL,SEA,0,10,51,31,5,38,13,0.0,0.4117647058823529,0.39938488090364976,0.46332166150317317
105,20220601,BAL,SEA,9,2,52,31,10,33,8,1.0,0.4230769230769231,0.41761753105688315,0.47019688058105424
106,20220602,BAL,SEA,6,7,53,38,8,39,12,0.0,0.41509433962264153,0.41778922148545067,0.47032995689836904
107,20220603,BAL,CLE,3,6,54,32,5,40,14,0.0,0.4074074074074074,0.4129505192425168,0.46870663987654504
108,20220604,BAL,CLE,5,4,55,28,4,30,5,1.0,0.41818181818181815,0.41671488798875755,0.47022652348653565
109,20220605,BAL,CLE,2,3,56,31,4,33,6,0.0,0.4107142857142857,0.4155056179775281,0.4700025900832118
110,20220607,BAL,CHN,9,3,57,30,9,34,7,1.0,0.42105263157894735,0.4298098338187425,0.4752167697411729
27,20220609,BAL,KCA,5,7,58,37,10,33,10,0.0,0.41379310344827586,0.4275104756004109,0.4744673971389828
28,20220610,BAL,KCA,1,8,59,31,4,36,12,0.0,0.4067796610169492,0.4151331329603152,0.47017382620345133
29,20220611,BAL,KCA,6,4,60,35,10,35,10,1.0,0.4166666666666667,0.4205852369265622,0.47222866352988824
30,20220612,BAL,KCA,10,7,61,41,15,38,10,1.0,0.4262295081967213,0.42866857450485935,0.47509304300174515
31,20220613,BAL,TOR,1,11,62,32,5,41,19,0.0,0.41935483870967744,0.41212829485118285,0.46930758242696496
32,20220614,BAL,TOR,6,5,63,33,8,37,10,1.0,0.42857142857142855,0.41561856774604083,0.4706461304195344
33,20220615,BAL,TOR,6,7,64,35,6,39,13,0.0,0.421875,0.4157999132213476,0.4707774485966291
34,20220616,BAL,TOR,10,2,65,39,13,35,8,1.0,0.4307692307692308,0.43112570155265073,0.4762303340665271
111,20220617,BAL,TBA,1,0,66,29,5,32,8,1.0,0.4393939393939394,0.43294671013950503,0.4770543286611356
112,20220618,BAL,TBA,6,7,67,38,10,39,14,0.0,0.43283582089552236,0.4327395019087439,0.47703305681000285
113,20220619,BAL,TBA,2,1,68,27,4,35,9,1.0,0.4411764705882353,0.43473418348118104,0.47787622038658384
114,20220621,BAL,WAS,0,3,69,32,4,34,6,0.0,0.43478260869565216,0.4301106386767881,0.4764533894971291
115,20220622,BAL,WAS,7,0,70,29,11,20,3,1.0,0.44285714285714284,0.4423417290673928,0.48070444582712657
35,20220623,BAL,CHA,4,0,71,36,10,34,9,1.0,0.4507042253521127,0.44922843573345667,0.4831290230617952
36,20220624,BAL,CHA,4,1,72,31,5,28,1,1.0,0.4583333333333333,0.4544920323998094,0.4849719716459385
37,20220625,BAL,CHA,6,2,73,36,9,33,6,1.0,0.4657534246575342,0.4614721519640737,0.4873385350397735
38,20220626,BAL,CHA,3,4,74,35,7,31,8,0.0,0.4594594594594595,0.4603170597527923,0.48701664804477746
39,20220627,BAL,SEA,9,2,75,38,12,30,3,1.0,0.4666666666666667,0.47189722973038906,0.49083860400815066
40,20220628,BAL,SEA,0,2,76,28,1,29,6,0.0,0.4605263157894737,0.4688775559670742,0.4899193510254584
41,20220629,BAL,SEA,3,9,77,35,8,34,11,0.0,0.45454545454545453,0.46030738202394067,0.48716158167352747
42,20220701,BAL,MIN,2,3,78,32,4,28,5,0.0,0.44871794871794873,0.4590974920116779,0.48683694264972116
43,20220702,BAL,MIN,3,4,79,30,7,34,10,0.0,0.4430379746835443,0.4580321375523248,0.48654969911754203
44,20220703,BAL,MIN,3,1,80,33,7,31,4,1.0,0.45,0.4612523800202858,0.48765317061968605
116,20220704,BAL,TEX,7,6,81,39,12,38,9,1.0,0.4567901234567901,0.46344575414138733,0.4883726793858273
117,20220705,BAL,TEX,10,9,82,41,14,42,12,1.0,0.4634146341463415,0.4658518788763225,0.4891307551694593
118,20220706,BAL,TEX,2,1,83,27,4,33,6,1.0,0.46987951807228917,0.4674105725207716,0.4896870338656606
119,20220707,BAL,ANA,4,1,84,32,8,32,6,1.0,0.47619047619047616,0.4718533201189296,0.49113851612707593
120,20220708,BAL,ANA,5,4,85,36,10,38,12,1.0,0.4823529411764706,0.47359284932788476,0.49171316713131025
121,20220709,BAL,ANA,1,0,86,28,5,29,5,1.0,0.4883720930232558,0.4750156152404747,0.49220937463145376
122,20220710,BAL,ANA,9,5,87,34,11,34,8,1.0,0.4942528735632184,0.4809333669788775,0.49406287672058424
45,20220712,BAL,CHN,4,2,88,34,8,32,7,1.0,0.5,0.4837880469708477,0.49497348913506434
46,20220713,BAL,CHN,7,1,89,38,12,32,6,1.0,0.5056179775280899,0.491979125710405,0.4975220744634526
47,20220715,BAL,TBA,4,5,90,37,10,32,8,0.0,0.5,0.490753762881741,0.4971518458372113
48,20220716,BAL,TBA,6,4,91,37,8,38,10,1.0,0.5054945054945055,0.4934813721924007,0.4979972425021855
49,20220717,BAL,TBA,5,7,92,36,10,33,10,0.0,0.5,0.49101484618299857,0.497244229637577
123,20220722,BAL,NYA,6,7,93,35,9,34,9,0.0,0.4946236559139785,0.48990002040399916,0.4969066328060846
124,20220723,BAL,NYA,6,3,94,31,10,38,11,1.0,0.5,0.49375804596447154,0.4980938599709051
125,20220724,BAL,NYA,0,6,95,35,8,39,13,0.0,0.49473684210526314,0.4863718009733331,0.49585374609783617
126,20220725,BAL,TBA,5,1,96,28,8,35,8,1.0,0.5,0.491390552148353,0.4973910812537979
127,20220726,BAL,TBA,5,3,97,27,5,38,12,1.0,0.5051546391752577,0.49391009189011165,0.49816038481971325
128,20220727,BAL,TBA,4,6,98,38,9,39,11,0.0,0.5,0.49157701162740186,0.4974615683172779
129,20220728,BAL,TBA,3,0,99,30,6,31,4,1.0,0.5050505050505051,0.4952039472549211,0.49856156897568826
50,20220729,BAL,CIN,6,2,100,34,9,31,7,1.0,0.51,0.5,0.5
51,20220730,BAL,CIN,2,8,101,31,6,36,13,0.0,0.504950495049505,0.4929580957103893,0.4978990797240841
52,20220731,BAL,CIN,2,3,102,32,6,28,7,0.0,0.5,0.4918325169027009,0.49757281968400513
53,20220801,BAL,TEX,7,2,103,40,12,33,7,1.0,0.5048543689320388,0.4976905434956531,0.4993155007120557
54,20220802,BAL,TEX,8,2,104,34,9,37,10,1.0,0.5096153846153846,0.5045661148409157,0.5013503683239537
55,20220803,BAL,TEX,6,3,105,35,9,32,6,1.0,0.5142857142857142,0.5079091097112888,0.5023332157186398
130,20220805,BAL,PIT,1,0,106,32,10,32,6,1.0,0.5188679245283019,0.5090286092782718,0.5026500078796777
131,20220806,BAL,PIT,6,3,107,33,11,32,6,1.0,0.5233644859813084,0.5122886465138689,0.5035982976356617
132,20220807,BAL,PIT,1,8,108,31,4,35,9,0.0,0.5185185185185185,0.5044246921314878,0.5012922464807705
133,20220808,BAL,TOR,7,4,109,29,9,37,12,1.0,0.5229357798165137,0.5076498255051513,0.5022302569428516
134,20220809,BAL,TOR,6,5,110,34,12,34,9,1.0,0.5272727272727272,0.5086386640856403,0.5025140951845024
56,20220811,BAL,BOS,3,4,111,34,8,29,8,0.0,0.5225225225225225,0.5075022572248425,0.5021767581489697
57,20220812,BAL,TBA,10,3,112,41,19,33,5,1.0,0.5267857142857143,0.5147959138074342,0.5042888932762271
58,20220813,BAL,TBA,2,8,113,36,9,34,11,0.0,0.5221238938053098,0.5083676148796499,0.50242008524333
59,20220814,BAL,TBA,1,4,114,29,1,31,8,0.0,0.5175438596491229,0.50520277279096,0.501499355049524
60,20220815,BAL,TOR,7,3,115,32,8,33,8,1.0,0.5217391304347826,0.5092679988376557,0.5026656885774543
61,20220816,BAL,TOR,4,2,116,35,7,32,7,1.0,0.5258620689655172,0.5112575289373069,0.5032278029035115
62,20220817,BAL,TOR,1,6,117,31,4,32,8,0.0,0.5213675213675214,0.506097334275198,0.5017430727078876
135,20220818,BAL,CHN,2,3,118,32,6,35,8,0.0,0.5169491525423728,0.5050554825148802,0.501440293651396
136,20220819,BAL,BOS,15,10,119,40,18,45,19,1.0,0.5210084033613446,0.5098609738830064,0.5028161970755886
137,20220820,BAL,BOS,3,4,120,34,8,38,12,0.0,0.5166666666666667,0.5088142024820579,0.5025101284722484
138,20220821,BAL,BOS,5,3,121,32,8,31,7,1.0,0.5206611570247934,0.5106887688132341,0.5030364956836914
139,20220823,BAL,CHA,5,3,122,28,5,38,11,1.0,0.5245901639344263,0.512534192190327,0.5035521076531749
140,20220824,BAL,CHA,3,5,123,31,6,39,12,0.0,0.5203252032520326,0.510525149567915,0.5029752571512726
141,20220825,BAL,CHA,4,3,124,37,7,41,11,1.0,0.5241935483870968,0.5114053600855764,0.5032154168968114
63,20220826,BAL,HOU,2,0,125,33,7,30,4,1.0,0.528,0.5132803893756885,0.5037291191789364
64,20220827,BAL,HOU,3,1,126,30,6,29,4,1.0,0.5317460317460317,0.5151194155159786,0.5042310878707037
65,20220828,BAL,HOU,1,3,127,32,7,28,6,0.0,0.5275590551181102,0.5131803836743378,0.5036755579601089
66,20220830,BAL,CLE,1,5,128,27,1,32,9,0.0,0.5234375,0.5093624750596989,0.5026031222847577
67,20220831,BAL,CLE,4,0,129,34,8,31,5,1.0,0.5271317829457365,0.5130574744644939,0.5036186025725875
68,20220901,BAL,CLE,3,0,130,34,7,29,2,1.0,0.5307692307692308,0.5158099997058605,0.5043660314910828
142,20220902,BAL,OAK,5,2,131,31,9,31,6,1.0,0.5343511450381679,0.5184779750052086,0.5050905470340316
143,20220903,BAL,OAK,8,1,132,35,11,33,8,1.0,0.5378787878787878,0.5247327898170461,0.5068025552714862
144,20220904,BAL,OAK,0,5,133,31,6,37,11,0.0,0.5338345864661654,0.5200649080469335,0.5055007218916133
145,20220905,BAL,TOR,3,7,134,35,8,39,14,0.0,0.5298507462686567,0.5162705547745922,0.504452282506652
146,20220905,BAL,TOR,4,8,135,36,10,38,11,0.0,0.5259259259259259,0.512520398041788,0.5034216777594321
147,20220906,BAL,TOR,9,6,136,34,9,39,13,1.0,0.5294117647058824,0.5150010358432933,0.504098330775923
148,20220907,BAL,TOR,1,4,137,30,3,36,9,0.0,0.5255474452554745,0.5123004230876131,0.5033503912536759
149,20220909,BAL,BOS,3,2,138,27,5,35,9,1.0,0.5289855072463768,0.5131210998305622,0.5035636655930474
150,20220910,BAL,BOS,4,17,139,35,8,46,21,0.0,0.5251798561151079,0.5017182079858292,0.5004670758802394
151,20220911,BAL,BOS,0,1,140,30,3,26,4,0.0,0.5214285714285715,0.5008583684662687,0.5002324398958191
69,20220913,BAL,WAS,4,3,141,36,11,36,8,1.0,0.524822695035461,0.5017064796722162,0.5004610179974801
70,20220914,BAL,WAS,6,2,142,37,11,31,4,1.0,0.528169014084507,0.5050846143018423,0.5013708168983267
71,20220916,BAL,TOR,3,6,143,31,5,31,8,0.0,0.5244755244755245,0.5025231126169778,0.5006789712453164
72,20220917,BAL,TOR,3,6,144,34,9,32,9,0.0,0.5208333333333334,0.5,0.5
73,20220918,BAL,TOR,5,4,145,34,9,31,6,1.0,0.5241379310344828,0.5008284998455572,0.5002221398703476
152,20220919,BAL,DET,0,11,146,28,2,39,14,0.0,0.5205479452054794,0.49179037276291027,0.4978015493985889
153,20220920,BAL,DET,2,3,147,33,6,36,10,0.0,0.5170068027210885,0.4910064511816024,0.4975981470331209
154,20220921,BAL,DET,8,1,148,33,9,29,3,1.0,0.5202702702702703,0.49675328097823224,0.4991345306531181
155,20220922,BAL,HOU,2,0,149,29,7,29,2,1.0,0.5234899328859061,0.49837925871443955,0.49956942825966244
156,20220923,BAL,HOU,6,0,150,32,9,29,4,1.0,0.5266666666666666,0.5032257728847774,0.5008548943579559
157,20220924,BAL,HOU,10,11,151,45,17,36,12,0.0,0.5231788079470199,0.5023790507694339,0.500631134769302
158,20220925,BAL,HOU,3,6,152,38,8,37,9,0.0,0.5197368421052632,0.5,0.5
74,20220926,BAL,BOS,14,8,153,40,14,39,15,1.0,0.5228758169934641,0.5046438626969388,0.5012313004774696
75,20220927,BAL,BOS,9,13,154,41,15,34,11,0.0,0.5194805194805194,0.5015220664890536,0.5004040114838858
76,20220928,BAL,BOS,1,3,155,32,7,29,7,0.0,0.5161290322580645,0.5,0.5
77,20220929,BAL,BOS,3,5,156,37,9,33,9,0.0,0.5128205128205128,0.49849170780535523,0.49960155135567547
78,20220930,BAL,NYA,2,1,157,31,5,31,4,1.0,0.5159235668789809,0.49924755497830986,0.49980182239449994
79,20221001,BAL,NYA,0,8,158,29,3,33,14,0.0,0.5126582278481012,0.4932688166028026,0.49823043867825556
80,20221002,BAL,NYA,3,1,159,32,7,30,4,1.0,0.5157232704402516,0.4947801571457964,0.49863155803136255
159,20221003,BAL,TOR,1,5,160,23,3,31,10,0.0,0.5125,0.49183424908929585,0.4978640811245318
160,20221005,BAL,TOR,5,4,161,33,10,38,13,1.0,0.515527950310559,0.4926257697804481,0.498074336738573
161,20221005,BAL,TOR,1,5,162,30,4,35,8,0.0,0.5123456790123457,0.4897220844742459,0.49732201670964954
0,20220408,BOS,NYA,5,6,1,39,9,39,9,0.0,0.0,0.4098360655737705,0.410271738226948
1,20220409,BOS,NYA,2,4,2,33,5,27,4,0.0,0.0,0.3288590604026846,0.3573732865716632
2,20220410,BOS,NYA,4,3,3,30,5,36,11,1.0,0.3333333333333333,0.41724137931034483,0.4381473714387224
3,20220411,BOS,DET,1,3,4,31,4,31,8,0.0,0.25,0.36,0.4045391999688816
4,20220412,BOS,DET,5,3,5,34,9,31,5,1.0,0.4,0.44461538461538463,0.4643116579537897
5,20220413,BOS,DET,9,7,6,37,12,38,11,1.0,0.5,0.5,0.5
81,20220415,BOS,MIN,4,8,7,34,8,34,9,0.0,0.42857142857142855,0.4377431906614786,0.4604136136817824
82,20220416,BOS,MIN,4,0,8,29,6,29,5,1.0,0.5,0.5,0.5
83,20220417,BOS,MIN,8,1,9,32,11,29,4,1.0,0.5555555555555556,0.5901639344262295,0.5529780154905706
84,20220418,BOS,MIN,3,8,10,38,11,35,9,0.0,0.5,0.522715539494063,0.5130039893464333
85,20220419,BOS,TOR,2,1,11,27,3,35,8,1.0,0.5454545454545454,0.5329312424607962,0.5180739791643191
86,20220420,BOS,TOR,1,6,12,37,10,34,9,0.0,0.5,0.47960033305578686,0.48910527641825946
87,20220421,BOS,TOR,2,3,13,32,8,34,9,0.0,0.46153846153846156,0.4708984742889433,0.4849101686116664
6,20220422,BOS,TBA,4,3,14,36,11,33,6,1.0,0.5,0.48182419035029744,0.4907869295635899
7,20220423,BOS,TBA,2,3,15,32,2,32,3,0.0,0.4666666666666667,0.473930784343358,0.4871148031091256
8,20220424,BOS,TBA,2,5,16,33,6,30,9,0.0,0.4375,0.4509383378016086,0.47616351538468654
9,20220425,BOS,TOR,2,6,17,31,7,32,10,0.0,0.4117647058823529,0.4235294117647059,0.4632888051090617
10,20220426,BOS,TOR,5,6,18,36,9,34,8,0.0,0.3888888888888889,0.42245775422457754,0.46308591943491795
11,20220427,BOS,TOR,7,1,19,37,13,32,5,1.0,0.42105263157894735,0.4664806982812922,0.4843513401351083
12,20220428,BOS,TOR,0,1,20,31,4,31,6,0.0,0.4,0.46006389776357826,0.4818393267307118
13,20220429,BOS,BAL,3,1,21,33,6,31,5,1.0,0.42857142857142855,0.47404348558907805,0.4884391074176796
14,20220430,BOS,BAL,1,2,22,36,7,34,5,0.0,0.4090909090909091,0.46818513414930696,0.4861131689358157
15,20220501,BOS,BAL,5,9,23,35,11,35,13,0.0,0.391304347826087,0.44751381215469616,0.47705744398677946
88,20220503,BOS,ANA,4,0,24,31,9,27,3,1.0,0.4166666666666667,0.47145187601957583,0.4877608422287117
89,20220504,BOS,ANA,5,10,25,35,8,38,8,0.0,0.4,0.44751381215469616,0.47743607862407644
90,20220505,BOS,ANA,0,8,26,34,6,35,8,0.0,0.38461538461538464,0.4098360655737705,0.4614030557958186
91,20220506,BOS,CHA,2,4,27,31,6,32,10,0.0,0.37037037037037035,0.4028941355674029,0.4588935972606636
92,20220507,BOS,CHA,1,3,28,37,7,40,11,0.0,0.35714285714285715,0.39540093261406234,0.45629969711814394
93,20220508,BOS,CHA,2,3,29,34,9,31,6,0.0,0.3448275862068966,0.3932633230206109,0.4559560549778309
16,20220510,BOS,ATL,9,4,30,38,11,32,6,1.0,0.36666666666666664,0.4208560311284047,0.4676021536166874
17,20220511,BOS,ATL,3,5,31,33,7,33,8,0.0,0.3548387096774194,0.41514975705272317,0.4655239856773589
18,20220513,BOS,TEX,7,1,32,35,10,31,4,1.0,0.375,0.4423417290673928,0.47686780711615784
19,20220514,BOS,TEX,11,3,33,39,14,34,7,1.0,0.3939393939393939,0.47657536753492347,0.4906433010614109
20,20220515,BOS,TEX,1,7,34,34,7,30,6,0.0,0.38235294117647056,0.45463917525773195,0.48199584086590236
94,20220516,BOS,HOU,6,3,35,31,8,31,7,1.0,0.4,0.46706875753920385,0.4870318565303929
95,20220517,BOS,HOU,4,13,36,41,13,43,15,0.0,0.3888888888888889,0.43816924097413057,0.4755416294011873
96,20220518,BOS,HOU,5,1,37,29,5,29,2,1.0,0.40540540540540543,0.4528082722179201,0.481544845297454
97,20220519,BOS,SEA,12,6,38,39,16,37,10,1.0,0.42105263157894735,0.47453882019055343,0.49004255542305347
98,20220520,BOS,SEA,7,3,39,32,8,32,5,1.0,0.4358974358974359,0.487656202377324,0.4952027871122214
99,20220521,BOS,SEA,6,5,40,33,11,38,12,1.0,0.45,0.49104549423525845,0.4965368252941899
100,20220522,BOS,SEA,8,4,41,37,10,38,9,1.0,0.4634146341463415,0.5028818204468067,0.5011101193507529
21,20220524,BOS,CHA,16,3,42,45,19,33,6,1.0,0.47619047619047616,0.5381954797543086,0.5147618014742925
22,20220525,BOS,CHA,1,3,43,33,7,29,5,0.0,0.46511627906976744,0.5323983538133739,0.5123881403662176
23,20220526,BOS,CHA,16,7,44,46,19,36,10,1.0,0.4772727272727273,0.5532829750145264,0.5205026680486232
101,20220527,BOS,BAL,8,12,45,40,14,40,15,0.0,0.4666666666666667,0.5410926032143651,0.5158146371107204
102,20220528,BOS,BAL,5,3,46,36,13,32,7,1.0,0.4782608695652174,0.5450389072195133,0.5172197095045177
103,20220528,BOS,BAL,2,4,47,36,9,34,7,0.0,0.46808510638297873,0.539749641327799,0.5150663919037832
104,20220529,BOS,BAL,12,2,48,38,15,31,7,1.0,0.4791666666666667,0.5609958506224066,0.5231140486835616
105,20220530,BOS,BAL,0,10,49,31,4,38,14,0.0,0.46938775510204084,0.5376405321812558,0.5141509570053255
106,20220531,BOS,CIN,1,2,50,30,4,35,8,0.0,0.46,0.5351985734498866,0.5131041294232804
107,20220601,BOS,CIN,7,1,51,32,8,31,7,1.0,0.47058823529411764,0.5475113122171946,0.5175987617772493
