,date,team1,team2,team1_rs,team2_rs,team1_ra,team2_ra,team1_gn,team2_gn,team1_at_bats,team2_at_bats,team1_hits,team2_hits,team1_win,team2_win,team1_win_frac_acutal,team2_win_frac_actual,team1_win_frac_cum_pyth,team2_win_frac_cum_pyth,team1_win_frac_cum_pythpat,team2_win_frac_cum_pythpat,team1_past_rs,team2_past_rs,team1_past_ra,team2_past_ra,team1_past_avg_rs,team2_past_avg_rs,team1_past_avg_ra,team2_past_avg_ra
699,20140628,BOS,NYA,2,1,1,2,81,79,32,30,7,5,1.0,0.0,1.0,0.5189873417721519,0.4441010013060513,0.4564737533460026,0.4824945154152394,0.4860540260295298,301,317,338,345,3.7160493827160495,4.012658227848101,4.172839506172839,4.367088607594937
700,20140629,BOS,NYA,8,5,5,8,82,80,33,35,12,9,1.0,0.0,1.0,0.5125,0.449745881324486,0.4529072644712051,0.4842933174481661,0.4849298344410642,303,318,339,347,3.6951219512195124,3.975,4.134146341463414,4.3375
701,20140630,BOS,CHN,0,2,2,0,83,81,28,31,2,5,0.0,1.0,1.0,0.4320987654320987,0.4468783063893881,0.4807145736225803,0.4834910508890788,0.4940350360271354,311,303,344,317,3.746987951807229,3.740740740740741,4.144578313253012,3.9135802469135803
702,20140701,BOS,CHN,1,2,2,1,84,82,33,31,8,7,0.0,1.0,1.0,0.4390243902439024,0.4456163480553724,0.4824054500877808,0.4831891591096677,0.4945889225450319,311,305,346,317,3.7023809523809526,3.7195121951219514,4.119047619047619,3.8658536585365852
703,20140702,BOS,CHN,9,16,16,9,85,83,42,43,16,19,0.0,1.0,1.0,0.4457831325301205,0.4374726688375924,0.4938463868823902,0.4805734733664871,0.4980998923556488,312,307,348,318,3.6705882352941175,3.6987951807228914,4.094117647058823,3.8313253012048194
704,20140707,BOS,CHA,0,4,4,0,89,90,29,31,2,6,0.0,1.0,1.0,0.4777777777777778,0.4306981915895788,0.4672894826908694,0.4787177577609935,0.4897729780800182,334,380,380,410,3.752808988764045,4.222222222222222,4.269662921348314,4.555555555555555
705,20140708,BOS,CHA,3,8,8,3,90,91,35,37,10,12,0.0,1.0,1.0,0.4835164835164835,0.4249811961846029,0.473930784343358,0.4769850442865784,0.4918724294254697,334,384,384,410,3.7111111111111112,4.21978021978022,4.266666666666667,4.5054945054945055
706,20140709,BOS,CHA,5,4,4,5,91,92,34,35,9,10,1.0,0.0,1.0,0.4782608695652174,0.4272189349112426,0.472992700729927,0.47774267519569,0.4916050841915991,337,392,392,413,3.7032967032967035,4.260869565217392,4.3076923076923075,4.489130434782608
707,20140710,BOS,CHA,4,3,3,4,92,93,30,39,3,10,1.0,0.0,1.0,0.4731182795698925,0.4292172940337089,0.4720073528321746,0.478437596166974,0.491330488986391,342,396,396,418,3.717391304347826,4.258064516129032,4.304347826086956,4.494623655913978
708,20140711,BOS,HOU,8,3,3,8,93,94,36,34,12,7,1.0,0.0,1.0,0.4148936170212766,0.4367628607277289,0.4043566411917177,0.4807978673431449,0.4703907340278452,346,362,399,435,3.7204301075268815,3.851063829787234,4.290322580645161,4.627659574468085
709,20140712,BOS,HOU,2,3,3,2,94,95,36,32,13,8,0.0,1.0,1.0,0.4210526315789473,0.435876888578592,0.4061310725178363,0.4806079629042207,0.4710757738093751,354,365,402,443,3.765957446808511,3.8421052631578947,4.276595744680851,4.663157894736842
710,20140713,BOS,HOU,11,0,0,11,95,96,38,30,16,3,1.0,0.0,1.0,0.4166666666666667,0.4508961749365613,0.394408201304753,0.4852094627325944,0.4674372522486237,356,368,405,445,3.7473684210526317,3.8333333333333335,4.2631578947368425,4.635416666666667
711,20140718,BOS,KCA,5,4,4,5,96,95,33,39,10,12,1.0,0.0,1.0,0.5052631578947369,0.4527309309211064,0.503890991672975,0.4858028787684545,0.5011681536741237,367,383,405,379,3.8229166666666665,4.031578947368421,4.21875,3.9894736842105263
712,20140719,BOS,KCA,2,1,1,2,97,96,29,30,6,5,1.0,0.0,1.0,0.5,0.4541782476556615,0.502583962075182,0.4863059382990081,0.5007719845232156,372,387,409,384,3.8350515463917527,4.03125,4.216494845360825,4.0
713,20140720,BOS,KCA,6,0,0,6,98,97,32,30,9,4,1.0,0.0,1.0,0.4948453608247423,0.46208,0.4948719297322884,0.4887180352314385,0.4984735617536264,374,388,410,386,3.816326530612245,4.0,4.183673469387755,3.979381443298969
714,20140721,BOS,TOR,14,1,1,14,99,100,45,30,18,3,1.0,0.0,1.0,0.51,0.4788914013888332,0.5090490326543147,0.4937298695382109,0.5027441155626063,380,445,410,424,3.8383838383838382,4.45,4.141414141414141,4.24
715,20140722,BOS,TOR,3,7,7,3,100,101,36,34,11,13,0.0,1.0,1.0,0.5148514851485149,0.4742502249249999,0.5134204008106282,0.4923660081774373,0.5040602358632194,394,446,411,438,3.94,4.415841584158416,4.11,4.336633663366337
716,20140723,BOS,TOR,4,6,6,4,101,102,36,29,9,8,0.0,1.0,1.0,0.5196078431372549,0.4721428634347005,0.5154830122386262,0.4917581156942303,0.5046732079021015,397,453,418,441,3.9306930693069306,4.4411764705882355,4.138613861386139,4.323529411764706
717,20140724,BOS,TOR,0,8,8,0,102,103,25,34,1,14,0.0,1.0,1.0,0.5242718446601942,0.4628365834352738,0.524108777882984,0.4890280005841675,0.5072575975214689,401,459,424,445,3.9313725490196076,4.456310679611651,4.1568627450980395,4.320388349514563
718,20140725,BOS,TBA,4,6,6,4,103,103,36,32,10,8,0.0,1.0,1.0,0.4854368932038835,0.4609139880124427,0.4927188326568603,0.4884830680208401,0.4978723853887474,401,403,432,411,3.8932038834951457,3.912621359223301,4.194174757281553,3.9902912621359223
719,20140726,BOS,TBA,0,3,3,0,104,104,33,31,8,9,0.0,1.0,1.0,0.4903846153846153,0.4575237234523271,0.4963724782070889,0.4875360554257756,0.4989447950920193,405,409,438,415,3.894230769230769,3.9326923076923075,4.211538461538462,3.9903846153846154
720,20140727,BOS,TBA,3,2,2,3,105,105,33,29,6,5,1.0,0.0,1.0,0.4857142857142857,0.458941366865814,0.495192418814284,0.4879991666713233,0.4986067284065285,405,412,441,415,3.857142857142857,3.9238095238095236,4.2,3.9523809523809526
721,20140728,BOS,TOR,1,14,14,1,106,107,32,37,5,14,0.0,1.0,1.0,0.5327102803738317,0.444742509238827,0.5376035802943953,0.4838283439061447,0.5112384943137489,408,482,443,459,3.849056603773585,4.5046728971962615,4.179245283018868,4.289719626168225
722,20140729,BOS,TOR,2,4,4,2,107,108,34,36,7,12,0.0,1.0,1.0,0.5370370370370371,0.442848454024465,0.5394395007811084,0.4833261007246506,0.5117478247378421,409,496,457,460,3.822429906542056,4.592592592592593,4.271028037383178,4.2592592592592595
723,20140730,BOS,TOR,1,6,6,1,108,109,35,36,8,9,0.0,1.0,1.0,0.5412844036697247,0.4376729159199965,0.54428843230833,0.4818570779125117,0.5131567662447364,411,500,461,462,3.8055555555555554,4.587155963302752,4.268518518518518,4.238532110091743
